,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
26,16 likes,10 images,Trek Emonda SL5,"2,500",Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Trek Emonda SL 5
Émonda SL is a lightweight road bike using high-value 500 Series OCLV Carbon. Made for flying up climbs and fast group rides alike, Émonda SL has all the advantages of a lightweight ride with the added benefit of aero tube shaping.


I’m selling off my beloved roadie which had kept me company for 4+ years.
Reason for selling: upgrading

A female rider which took care of her bike meticulously and with tender loving care.
There are some scratches but does not affect the functionality of the bike.

I have upgraded a few parts on this bike. 
So if you are thinking of upgrading or getting into road cycling or want a faster bike, but do not want to burn a big hole in your pocket and feel the $$ pain, then go for this entry / mid-level bike.

You have everything you need in this bike to kickstart your roadie journey!

See the specs below:

Model: Trek Emonda SL5
Size: 47 (suitable for 152-158cm, inseam 71-75cm)
Colour: Matte Black
Frameset: Carbon (500-series OCLV)
Wheelset: Roval Rapide CLX 50 (upgraded - worth $3000)   
Tires: Pirelli Pzero Velo 700x25c (upgraded - worth $180) 
Drivetrain: Shimano 105 2x11spd
Pedals:Shimano PD-R7000 (Upgraded- worth $170)
Saddle: Astute Miss Line Ladies Saddle (Upgraded - worth $249)
Handlebar tape: Supercaz Bling tape (upgraded - worth $45)
Weight ~ 8kg

I will throw in the following:-
- Original Bontrager Aluminium wheelset  (can use as spare)
- Stock flat pedals (if you want to switch to clip pedals or use as spare)
- 1 Water Bottle Cage Holder
- Other Accessories not mentioned will not be included

All these for only $2500! It’s a steal!
Prices can be slightly neg. but no lowballers please!
For serious and keen buyers only.

Please message me if interested.  Thanks!",N,NA,NA,Y,Buona Vista MRT Interchange (EW21/CC22)Meetup near BV mrt.,peachblush,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,88,https://www.carousell.sg/p/trek-emonda-sl5-1240640257/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=sOeyzyjXT0UVCDvc&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1215
27,9 likes,6 images,"Specialized Tricross bicycle / road bike / road bicycle / gravel bicycle / gravel bike / 28"" bicycle / 28"" bike / Shimano bicycle / Shimano bike / trekking bicycle /  bike / bicycle",520,Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Like specialized Allez
Gravel road bike

28"" wheel size
3x9 speeds Shimano gear group
Carbon fork

Shimano tiagra shifter and brake
Shimano tiagra front d
Shimano Deore LX rear d

XXL size 

Panracer 700c tyre
Vero FSA crankset

New front d, new chain

Fully serviced, all gears can be engaged 

Quick release front and rear wheel


Delivery can be arranged",N,NA,NA,Y,"Towner RoadCentralised location
2 mins walk from bus stop
3 mins walk from MRT Station
Open space carpark available
8 mins cycling journey to and from kallang RIVERSIDE Park (PCN) ",owncuev,Joined 3 years ago,Very Responsive,Verified,1,0,1,4.9,255,https://www.carousell.sg/p/specialized-tricross-bicycle-road-bike-road-bicycle-gravel-bicycle-gravel-bike-28-bicycle-28-bike-shimano-bicycle-shimano-bike-trekking-bicycle-bike-bicycle-1243089867/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IQJwSUdwRylP7XHi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=77
28,1 like,1 image,Handlebar,10,Brand new,Meetup,2 days ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Very new , wanted to use for my bike but cnt fit ",N,NA,NA,Y,Clementi MRT Station (EW23),esquee,Joined 2 years ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/handlebar-1241873806/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0ysmoC39FqmxkP06&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=714
29,22 likes,10 images,POLYGON HELIOS 500 ALU (SIZE 50),350,Well used,Meetup,3 months ago,Road Bikes,Posted,Has minor flaws or defects.,"CONDITION AND PARTS AS IS - SHIMANO
ALL ACCESSORIES PICTURED INCLUDED
I AM 165CM FOR REFERENCE

SELLING BECAUSE LOST OF INTEREST
LAST SERVICED AND CYCLED THE BIKE MID LAST YEAR
SOME RUST ON THE BICYCLE

VIEWING AND SELF COLLECT AT 460532
NEGO POSSIBLE FOR FUSS FREE BUYER",N,NA,NA,Y,Bedok,a_nbm,Joined 8 years ago,Very Responsive,Verified,1,0,1,4.9,35,https://www.carousell.sg/p/polygon-helios-500-alu-size-50-1227115049/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gHzS4cEX41cYVJNL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2014
30,9 likes,3 images,WTT/WTS twitter thunder fb,900,Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Specs:
Frame: Twitter Thunder Carbon Fibre
Fork:Twitter Carbon Fork
Shifters:Retrospec 2×11 Speed
Brakes:Tecktro Rim Brake
Front Derailleur:Retrospec 2 Speed
Rear Derailleur: Retrospec11 Speed
Crankset:Prowheel Hollowtech 34/50T
Cassette 11-30T Road
Rims: 30mm Depth Alloy
Tyres:Innova Pro Tan Wall Tyres 700 × 25C

bike smoothsmooth no problem whatsoever 
only used 5times
wtt w fixie fb or parts
open to slight nego
pmpm",N,NA,NA,Y,MacPherson MRT Interchange (CC10/DT26),moist_toe,Joined 2 years ago,Very Responsive,Verified,1,0,1,4.5,17,https://www.carousell.sg/p/wtt-wts-twitter-thunder-fb-1240206574/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=14WNXEPrZ-qxfrbd&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1391
31,32 likes,4 images,Bianchi Aria Size 50,"2,777",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Authentic Bianchi Aria (2019 model) 
Groupset : Shimano R7000
Wheelset : Vision Comp Team 35SL
Minor wear and tear 

Suitable for 160-174CM

 Price Negotiable for serious buyer.
Chat with me for special price. 

#Bianchi #Vision #Shimano # 105",N,NA,NA,Y,Yew Tee MRT Station (NS5),Wilson_Ks,Joined 6 years ago,Very Responsive,Verified,1,0,1,4.9,45,https://www.carousell.sg/p/bianchi-aria-size-50-1242300939/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=GtZgK6DysP4QOxm-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=474
32,10 likes,9 images,Road Bicycle | Decathlon Triban RC120 | Size XS,450,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","- Loved this bike but letting go. 
- Condition: 9/10
- Price is Negotiable
- Originally bought at $570 in 2020

Technical information 
- Sizing: XS (1.45-1.54m)
- Weight without pedals: 10kg in size XS
- Frame: 6061 T6 aluminium.
- Carbon fork
- Handlebar width (axle-to-axle): 400mm
- Drivetrain: Microshift 8-speed shifter.
- Crankset / cassette: Microshift 11 × 34 cassette (11/13/15/18/21/24/28/34). Prowheel double chainring 34/50 crankset.
- Rim brakes
- Wheels: Triban 700 wheels, Aero 28 hubs
- Tyres: Triban Protect 700 x 28 tyres.
- Saddle: Triban ErgoFit saddle. 
- Seat post: Aluminium Triban aluminium seat post. Diameter. 27.2 mm. Length: 250mm
- Pedals: Double-sided pedal with toe clips

",N,NA,NA,Y,Woodlands MRT Interchange (NS9/TE2)Weekdays 12pm OR 6pm ,lion.heart,Joined 5 years ago,Very Responsive,Verified,1,0,1,5.0,25,https://www.carousell.sg/p/road-bicycle-decathlon-triban-rc120-size-xs-1242237264/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0QG0HuqBxfGXyj0V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=504
33,9 likes,3 images,Raleigh Road Bike,280 300,Like new,Meetup,1 month ago,Road Bikes,Posted,Used once or twice. As good as new.,"Road bike like new
suitable for 175-185

No time to use hence selling

will provide free accesories,lights etc",N,NA,NA,Y,Sembawang MRT Station (NS11),yessir000,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,11,https://www.carousell.sg/p/raleigh-road-bike-1236631603/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IhdctWnk9gol0BTL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2632
34,112 likes,8 images,Ridley Dean TT Carbon frameset,720 750,Brand new,Meetup,4 weeks ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Ridley Dean TT Carbon frameset 
Wheelset JUST SOLD
Fast deal $700

Size M
Top tube 548mm
Front 100mm dropout
Rear 130mm dropout
Frameset weights 1340gm including frame, fork, bb, seatpost & headset
Usual usage paint chips & wear
Comes with original derailleur hangers, seatpost clamp, carbon headset & FSA mega evo MS187 bb for 24mm spindle",N,NA,NA,Y,Beach Road,singaaa0,Joined 1 year ago,Very Responsive,Verified,1,0,1,4.5,48,https://www.carousell.sg/p/ridley-dean-tt-carbon-frameset-1227488573/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gHzS4cEX41cYVJNL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1992
35,2 likes,1 image,Ridley,"4,600",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"8170+hyper, height165-175cm",N,NA,NA,Y,Yew Tee,zql284070103235,Joined 9 months ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/ridley-1241347030/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=x44D-rW0ZgP6wlRt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=945
36,3 likes,1 image,"20"" Foldable bike Add on baby seat kid children inch bag Put rack baby seat mesh 27.5 20"" lady adult child food 16"" seat 26"" 24"" 29 delivery thermal WHATSAPP 89501850",240,Brand new,Mailing,4 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 



Bicycle ONLY $240

To add front or back child seat is additional charge.


20"""" Wheel
7 speed gear 
Full suspension
Weight: approximately 14kg
Suitable for height 130-180cm
Length: 150cm
Seat height: 79-96cm
Handlebar height: 95-105cm
When folded: 80*65*45cm 

You can also visit 
➡️ ",Y,Standard delivery S$10,3 - 4 working days,N,NA,singaporemart,Joined 1 year ago,Mostly Responsive,Verified,1,0,1,5.0,26,https://www.carousell.sg/p/20-foldable-bike-add-on-baby-seat-kid-children-inch-bag-put-rack-baby-seat-mesh-27-5-20-lady-adult-child-food-16-seat-26-24-29-delivery-thermal-whatsapp-89501850-1237891811/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=zFGamB3pInfeF0nv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2192
37,1 like,10 images,"Bicycle 26"" Road bike new",200,Brand new,Meetup,3 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"brand new bicycle Road bike 
No issues 
collection pioneer mrt",N,NA,NA,Y,Jurong East MRT Interchange (NS1/EW24)Pioneer mrt station exit B,mrj821264469,Joined 1 month ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/bicycle-26-road-bike-new-1243025310/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VeufujlyZhqkROXO&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=115
38,15 likes,3 images,Giant Defy 2 Disc (Size S),800 850,Well used,Meetup,3 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Selling Giant Defy 2 disc. It’s with carbon fork. 

Replaced back tire and also changed chain. 

It’s a very good bike for small rides. This is for people who do not want aggressive frame. 

There are some marks as it got dropped once. Will throw in front and back light of price is matched. Will also give pedal and bottle cage. 

Frame: Aluminum
Fork: Carbon
Wheels: 700c Aluminum
Drivetrain: 2 × 10
Groupset: Tiagra
Brakes: Mechanical Disc


Pls do not low ball. Small Nego is okay. Thanks for viewing.  

Reason for selling: Bought new one and kid has overgrown. ",N,NA,NA,Y,Gym @ The Bayshore,mk2212,Joined 7 years ago,Very Responsive,Verified,1,0,1,5.0,189,https://www.carousell.sg/p/giant-defy-2-disc-size-s-1226952193/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fx_S38IAuf3IBO_u&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2292
39,121 likes,4 images,Merida Road Bike Shimano 105,999,Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"FIXED PRICE FIXED PRICE
Selling super cheap for 11speed bike with carbon wheelset! First come first serve!

Merida Reacto Road Bike Aero Bike
Shimano 105, 11 x 2 speed
Size S (165-177cm height)
Fizik saddle

Fitted with Novatec brand Carbon Wheelset. (Enve is sticker only)
Continental tyres.",N,NA,NA,Y,Foodpark,ziq20,Joined 3 years ago,Very Responsive,Verified,1,0,1,4.8,84,https://www.carousell.sg/p/merida-road-bike-shimano-105-1239044459/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=zkAAlOQJwsMD40fg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1753
40,2 likes,1 image,"26"" 21 Speed Foldable Folding Bicycle Mountain bike   adult inch thermal seat seat lady 27.5 16"" 29 delivery 20"" food children mesh 24"" child 26"" Put rack baby bag kid WHATSAPP 89501850",200,Brand new,Mailing,4 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!
Self assembly, Toolkit provided


FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

➡️ For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 


➡️ 21 Speed Shimano Gear
➡️ 26"""" Wheel 
➡️ Can bring to the MRT, Public transport


➡️ For fast reply, please whatsapp 8950 1850 for purchase.",Y,Standard delivery S$30,3 - 4 working days,N,NA,better-bikes,Joined 4 years ago,Not Responsive,Verified,1,0,1,4.6,9,https://www.carousell.sg/p/26-21-speed-foldable-folding-bicycle-mountain-bike-adult-inch-thermal-seat-seat-lady-27-5-16-29-delivery-20-food-children-mesh-24-child-26-put-rack-baby-bag-kid-whatsapp-89501850-1238030315/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=zFGamB3pInfeF0nv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2206
41,9 likes,1 image,Kids Bicycle,15,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"So long never ride
Front inside tyre need to be changed, back one still ok
Self collect ",N,NA,NA,Y,Pioneer MRT Station (EW28),catmammy,Joined 7 years ago,Very Responsive,Verified,1,0,1,4.9,51,https://www.carousell.sg/p/kids-bicycle-1241957389/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fOITnt1OB-FI6xjt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=650
42,3 likes,4 images,Fuji D6,"2,500",Well used,Mailing,2 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Interesting bike
rfs: upgrade",Y,Standard delivery Free,3 - 4 working days,N,NA,yuentatleo78530,Joined 2 months ago,Very Responsive,Verified,0,0,1,NA,NA,https://www.carousell.sg/p/fuji-d6-1243099609/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IQJwSUdwRylP7XHi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=64
43,38 likes,5 images,Giant Road Bike XS,450,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","My son has grown out of his road bike.
Aluminium frame with a carbon fibre fork.
Seat has deteriorated in the Singapore climate and needs attention.
All other items are in good condition.",N,NA,NA,Y,East Coast Park,fezplease,Joined 7 years ago,Very Responsive,Verified,1,0,1,4.8,17,https://www.carousell.sg/p/giant-road-bike-xs-1241210950/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=TsI9VzbOxSlBdwhI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1034
