,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
165,Like,9 images,Road bike Tirban RC 120 8 Speed - grey,450,Lightly used,Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Including bike stand , rechargeable front & back light, 2x bottle holder and lock. ",N,NA,NA,Y,Oxley Mansions26 Oxley Road 238620,1.29886561,103.84085894,gigsvong,Joined 6 years ago,NA,Verified,NA,NA,NA,5.0,12,https://www.carousell.sg/p/road-bike-tirban-rc-120-8-speed-grey-1243323289/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=omN_uxru5foZSL37&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=637
166,7 likes,6 images,Litespeed T5 road bike,"4,600",Well used,Meetup,2 days ago,Road Bikes,Posted,Has minor flaws or defects.,"will consider trade for specialized Aethos s-works frame size 54.
negotiable 
litespeed titanium T5 road bike
shamans ultegra mechanical shifting 11 speed, hydrolic disc brakes.
size medium
new rotor chain rings & shimano ultegra levers & callipers.
VAR carbon wheel set built by Wheel Angel Singapore.
DT Swiss 240 rear hub.
carbon Kforce drop bar.",N,NA,NA,Y,Eastwood Way Playground,1.32298351,103.9575029,chainy,Joined 7 years ago,NA,Verified,NA,NA,NA,5.0,4,https://www.carousell.sg/p/litespeed-t5-road-bike-1244007689/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=SVxlLDXiQpXS6wqS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=295
167,3 likes,3 images,Van rysel EDR AF 105 roadbike decathlon,"1,680",Brand new,Mailing,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Van rysel EDR AF 105
Alloy rim frameset  x105 groupset
Shimano 105 r7000 groupset 
Always sold out model in singapore
~8.9kg 
$1680!!
Nuff said 

Credits to decathlon
Lead time required….",Y,Custom courier S$30,1 working day(s),N,NA,,,shopforyou.sg,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,156,https://www.carousell.sg/p/van-rysel-edr-af-105-roadbike-decathlon-1242210515/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=GQOrMrQJQ-YAUHog&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1105
168,6 likes,10 images,Giant TCR Advanced ML,"2,200",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Selling my TCR Advanced.

Size ML (Medium-Large) I'm 179cm.
Full Dura-Ace 7900 Groupset.
Chain was just replaced, and hasn't been ridden on since. 
90mm Giant stem, but have a 100mm zipp one that I'll throw in 
OG Evkin carbon Handlebars, but I'll include a set of alu bars too.
Yeoleo Sat C60 wheels with DT Swiss 350 hubs. 
Continental GP5000 TL tyres. 
Lizard Skinz Bar tape (almost new)

The wheels/tyres have done less than 1000km and cost $1300.
Bar tape and chain have just been changed. 
Drive chain was stripped down, degreased/regreased for sale and hasn't been ridden since. 

general condition of the bike is excellent, it's well used so normal use marks are present, but no ""damage"" and has never been crashed. Slight rash on the left shifter and on the rear derailleur.

if there's any info I've missed or you want to know more, please just let me know. 

collection from Joo Chiat only.",N,NA,NA,Y,Lotus at Joo Chiat,1.31370638,103.90212636,4ndrew,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,59,https://www.carousell.sg/p/giant-tcr-advanced-ml-1241972722/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=4jo1em8ep1pg3CLJ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1214
169,49 likes,4 images,2022 Canyon Ultimate CF SL 8 disc -XS,"3,690",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","All parts are stock as per link. The bike is not modified in any way. 

",N,NA,NA,Y,Sengkang MRT/LRT Interchange (NE16/STC),1.39153028,103.89538449,mellts,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,4,https://www.carousell.sg/p/2022-canyon-ultimate-cf-sl-8-disc-xs-1240700808/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-SG-OUHu5bFS2HW0&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1684
170,5 likes,4 images,Decathlon Triban RC 100,200,Lightly used,Meetup,4 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","A great road bike for beginners or anyone who intends to use it for city biking. Bought it in 2019.I have not use the bike for a very long time due to work commitments. Stopped cycling since Circuit Breaker..thus letting it go to make space in my house. Rear tyre abit worn out but other then that everything else is working normal. Upon purchase, only self collection at my designated location or do arranged delivery at your own accord. Im giving in a few items together with the bike if u buy it. Do check out the pics. Price negotiable but no lowballing.Hurry..dun miss out on this great deal!!
Free items : 
1) Van Rysel Helmet Size L
(New.Bought the wrong size online)
2) Decathlon 900 CL Light
(Able to attached with the helmet)-New
3) BtWin Bell-New
4) Frame bag -New
5) Hand pump-New
6) 680mm Carbon Fiber Handlebar
(Light used with a few scratches but still functional)
7) Front and Rear  Reflectors",N,NA,NA,Y,Blk 269 Tampines St 21Tampines Flea Market (under MRT tracks)See 1+ locations,1.35065581,103.94745159,mr_doke,Joined 8 years ago,Not Responsive,Verified,NA,NA,NA,5.0,14,https://www.carousell.sg/p/decathlon-triban-rc-100-1243592009/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CvJepVtJ5-n6lyez&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=410
171,13 likes,7 images,💥 Java Siluro S3 White Aero Light Weight Racing Road Bike💥,479.99,Like new,Meetup,23 hours ago,Road Bikes,Posted,Used once or twice. As good as new.,"Siluro S3  is one of the popular racing bike from Java with great performance of hight speed and stability.

This is a 1 years old bike with well taking care by cleaning done weekly and service done every quarter (last service done on 1st July). Please note that the bike is keep indoor at all time so it looking super new.

The bike can easily reach 30-40km/hrs base on the bike com and it can use for normal riding and racing as well. Both inner tube is changed to new.


Frame: Hydroformed Aluminium with T800 carbon fork
Group Set: Shimano Sora R3000 (2*9 speed)
Tyres: (700x25c)
Weight: 10kg (+/-0.2)
Size: S/M frame (165cm-180cm)

Accessories:
Serfas Front Light 
Rear Light 
Water Bottle Cage 
New Saddle 
New Pedals 
Bike Comm(no battery) 
New Bar Tape 
Bike Lock 
Total: $200

Siluro S3: $890

Total I spend around $1100++ on the bike and letting go now at $480 and add on $$40 for all accessories, definitely is my lost your gain!!!

Reason selling due to changed full time job and no much time to cycle anymore.

Will throw in a new bar tape which not show in pictures.

Feel free to test the bike at my place and free delivery to Hougang, Kovan and Buangkok once is confirm .

Open to any negotiation but please be reasonable.",N,NA,NA,Y,Blk 928 Hougang Street 91Hougang 1,1.37631844,103.88137168,perakgialai,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,40,https://www.carousell.sg/p/💥-java-siluro-s3-white-aero-light-weight-racing-road-bike💥-1244377492/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Rcv-b6pDaCver96S&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=95
172,Like,7 images,Schindelhauer Siegfried Alu Pure (Size 50),"2,000",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Original price SGD 3,188

Lightly used, tires are old and need replacement (only about $50 each).
Give it a good wipe and will be looking sleek.

- 8.6kg
- Single speed city bike with flip flop hub (able to convert from fixed gear to free wheel).
- Maintenance free Carbon Drive belt.
- Original Brooks leather saddle and bar
tape",N,NA,NA,Y,Singapore,1.28966999,103.85006714,steffilyx,Joined 8 years ago,Not Responsive,Verified,NA,NA,NA,5.0,12,https://www.carousell.sg/p/schindelhauer-siegfried-alu-pure-size-50-1242897809/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PYa5rEUXrw89eeyL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=869
173,Like,1 image,Star Wars Starwars Figurine Collection  baby shower wedding  wedding gifts Christmas Company D&D  Boyfriend Children valentine day children day Perfect gifts Party surprise Girlfriend  WHATSAPP 88918377,10,Brand new,Mailing,2 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"➡️ For Self collection
Do Whatsapp 8891 8377 to book an appointment

Delivery $5 Via qxpress 1-2 days
Same day delivery $20",Y,Standard delivery S$15,3 - 4 working days,N,NA,,,yomobike,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,4.8,5,https://www.carousell.sg/p/star-wars-starwars-figurine-collection-baby-shower-wedding-wedding-gifts-christmas-company-d-d-boyfriend-children-valentine-day-children-day-perfect-gifts-party-surprise-girlfriend-whatsapp-88918377-1244108244/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=pFcsFvDdlwJuiL3z&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=238
174,8 likes,10 images,Scott Speedster S40 2011,900,Well used,Meetup,4 days ago,Road Bikes,Bumped,Has minor flaws or defects.,"Specs :
Alloy body, Carbon fork
Mavic Cosmic Elite Wheelset (40mm)
Vittoria Zaffiro Pro 25c (front&back)
Sora shifters (R3000) 
9 speed cassette (11-28)
Sora Front derailleur
Tiagra Rear derailleur
Truvativ Crankset (50-34)
Zitto bottom bracket
Shimano R540 pedals
Uno 17° stem
BTwin seat
Size 54 
Lights not included

Wiped down after every ride
Recently serviced 
Negotiable! PM if interested!!
Deal at 642657",N,NA,NA,Y,657b Jurong WestJurong West Secondary School,1.33612533,103.70057028,batalyst,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,41,https://www.carousell.sg/p/scott-speedster-s40-2011-1242090945/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CvJepVtJ5-n6lyez&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=437
175,6 likes,1 image,Makeraley 14 Speeds Road Bike,250 300,Well used,Meetup,1 week ago,Road Bikes,Bumped,Has minor flaws or defects.,"Condition : 7/10
Bought from local store
2x7 Speed
Frame : Aluminum 43.2cm
Brake : Disc Brake 
Tire : 700 x 25c
Crank : 170mm
FD and RD : Shimano A050
Reason to sell : want to switch to foldie (Hitto/Java/ Camp etc). Willing to do trade in if anyone have foldie to let go. 
*Roadbike was well used, no accidents except for some scratches.
** Accessories not included",N,NA,NA,Y,Punggol MRT/LRT Interchange (NE17/PTC),1.40498016,103.90231472,kenneth1979,Joined 5 years ago,Mostly Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/makeraley-14-speeds-road-bike-1229108604/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=MGv4OUbhGcKoUr8c&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=916
176,3 likes,10 images,Kuota Kyron 🇮🇹 (Dura Ace/Ultegra) di2 modified bike,"3,120",Lightly used,Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Kuota Kyron XS Size Bike
All components have been changed

BB386
Ultegra di2 front/rear derailleur 
Dura Ace di2 shifters & rim brakes
Fourier 15t/15t
Rotor Qarbon
KMC chain
ITM Pathom handlebar (new tapes)
Fizik Cyrano R1 Stem
Specialised power saddle 143mm
Well used tubular carbon rims
Note: Pedals and bottle holder not included. 

Bike is at my 2nd 🏠 in Johor. If there are interest, will arrange to bring the bike into SG. 

Slightly nego for interested buyer. Do not hesitate to ask any questions",N,NA,NA,Y,Hillview MRT Station (DT3)hillV2,1.36230672,103.76721577,tiburonshrk.sg,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,12,https://www.carousell.sg/p/kuota-kyron-🇮🇹-dura-ace-ultegra-di2-modified-bike-1243231172/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Wq_9sCUfuoLmsFZS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=683
177,20 likes,1 image,Look 785 road bike size medium,"10,000",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Under utilised less than 500km
Full 12 speed dura ace grpset and wheels
Enve bar, stem and seat post 
Bontrager xxx 17g bottle cage
Conti gp5000 tyres 
Ultegra pedals 
7.4kg
First owner
Full setup 17k",N,NA,NA,Y,Great World City Podium,1.29259244,103.83164835,chauwang,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,73,https://www.carousell.sg/p/look-785-road-bike-size-medium-1240366770/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=BOW7RK1_OHkCvLyI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1805
178,33 likes,3 images,Orbea Ordu TT Road Bike,"1,950",Lightly used,Meetup,4 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Selling Orbea Ordu TT bike, but converted to road bike. 

Size 57 - Suitable for around 175 - 185 cm 
11 speed 
Carbon frame and fork 
OEM carbon Deep-rim wheel set with corsa tire ($500) 
Shimano Ultegra crankset, front and rear 
Shimano 105 shifter 
Fizik Mistica TT Saddle

$1950",N,NA,NA,Y,Blk 488A Tampines Ave 9Tampines East MRT Station (DT33),1.36038425,103.95676369,joshseetoh,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/orbea-ordu-tt-road-bike-1239198859/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=kvvAdmVCNyg10WcJ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2157
180,14 likes,4 images,Cervélo R-Series R2 bike,"1,800 2,000",Like new,Meetup,4 weeks ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Pre-loved Cervélo R2 Road Bike.

Size 54

20/10 condition, buyers are welcome to test the bike! 

Price negotiable ",N,NA,NA,Y,Bukit Timah Road,1.32207377,103.81990815,criminaldamage,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,77,https://www.carousell.sg/p/cervélo-r-series-r2-bike-1236332388/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=rntPEaifUwt4DZ9B&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2282
181,45 likes,4 images,FAST DEAL‼️Di2 BIANCHI Sprint CUSTOMISED PAINTED White 12 Speed,"4,100",Lightly used,Meetup,1 week ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","RFS: Moving OUT
Please offer me your best price but do not lowball  please.",N,NA,NA,Y,8 Courtyards,1.43853418,103.83136967,cori_8,Joined 9 years ago,Mostly Responsive,Verified,NA,NA,NA,4.4,26,https://www.carousell.sg/p/fast-deal‼️di2-bianchi-sprint-customised-painted-white-12-speed-1235803262/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PYa5rEUXrw89eeyL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=880
182,6 likes,4 images,Merida Scultura Roadbike,"2,250",Like new,Meetup,1 month ago,Road Bikes,Posted,Used once or twice. As good as new.,"selling due to clear space. 

Full carbon bike. frame size 48 ( XS). running on SRAM Force 22 with some upgraded aftermarket parts. Using Ascent Zenith Elite carbon wheel with hubsmith hubs. 3T carbon seatpost ect 

interested parties may view or test first. please contact me at 94515518 for faster response ! thanks for viewing!",N,NA,NA,Y,Yishun Ave 9,1.43505848,103.84188364,ahhweiiii,Joined 4 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,2,https://www.carousell.sg/p/merida-scultura-roadbike-1238432805/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=FQeuVZaw8aogQOFi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2409
183,4 likes,10 images,"Bicycle 26"" Road bike new",180 200,Brand new,Meetup,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"brand new bicycle Road bike 
No issues 
collection pioneer mrt",N,NA,NA,Y,Jurong East MRT Interchange (NS1/EW24)Pioneer mrt station exit B,1.33329113,103.74220747,mrj821264469,Joined 1 month ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/bicycle-26-road-bike-new-1243025310/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aN77-fzQlDvWiF2W&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=799
184,2 likes,1 image,Merida Crossway 40,300,Lightly used,Meetup,5 hours ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,myVillage,1.36497006,103.86527594,heryjf-61826,Joined 1 year ago,NA,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/merida-crossway-40-1244487950/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=13
