,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
27,30 likes,5 images,Giant TCR Adv Pro 1 (Pro Power),"3,200",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Seldom used Giant TCR ADV PRO 1 with Dual PowerPro Power Meter for sale!

Size XS Disc 
Ultegra R8020 groupset with sigeyi direct mount derailleur hanger
Dual powermeter crankset (charger for powermeter included)
Gold KMC Chain
Original Giant handlebars
Brand new Saddle and Bartape

No crash before
Only a few light scratches here and there
Rides perfectly well, almost new condition
Selling cheap to clear space",N,NA,NA,Y,Balestier,1.325326,103.850186,ripebananas,Joined 5 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,60,https://www.carousell.sg/p/giant-tcr-adv-pro-1-pro-power-1241337883/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=hVU9bxzo7O6aHURa&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1469
28,1k likes,6 images,🔥INSTOCKS🔥 26 inch single speed with Black Rim Wheel Bicycle Free Wheel with coaster brake | bike / Bicycle | Road Bicycle / Road Bike [1-3 Days Delivery] .☎️WhatsApp 82998491☎️.💥 Goodmansg / Goodman / Good 💥,160,Brand new,Mailing,an hour ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"VISIT US AT OUR OFFICIAL WEBPAGE:

",Y,Standard delivery Free,3 - 4 working days,N,NA,,,goodmansg,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,538,https://www.carousell.sg/p/🔥instocks🔥-26-inch-single-speed-with-black-rim-wheel-bicycle-free-wheel-with-coaster-brake-bike-bicycle-road-bicycle-road-bike-1-3-days-delivery-☎️whatsapp-82998491☎️-💥-goodmansg-goodman-good-💥-1067389186/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=26
29,Like,3 images,Decathlon brand,200,Lightly used,Mailing,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,Y,Same day delivery Free,Within 1 working day,N,NA,,,ginnat,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/decathlon-brand-1242221870/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=GQOrMrQJQ-YAUHog&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1099
30,31 likes,8 images,Specialized tarmac sl4,"1,950",Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Tarmac SL4 Expert  , 52 
Ultegra 6800 , 11 speed 
FSA crank , 172.5mm
Nextie carbon rim 40mm
Stem 90mm ( control tech )
Carbon drop bar , seat post 
GP5000",N,NA,NA,Y,Tampines East MRT Station (DT33),1.3562471,103.95483722,roystonng,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,56,https://www.carousell.sg/p/specialized-tarmac-sl4-1240110907/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=6tLs0oWl9wP6QH7C&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1895
31,7 likes,1 image,java fuoco,"1,300",Lightly used,Meetup,1 week ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","wtt fixie
able to nego 

Shimano 105 ,rd,fd 

Full carbon set up 

Disk brake 
",N,NA,NA,Y,Blk 913 Hougang St 91,1.37881807,103.88384785,ahchooo,Joined 7 months ago,Very Responsive,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/java-fuoco-1241123246/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=MGv4OUbhGcKoUr8c&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=904
32,3 likes,10 images,Giant Tcr Advanced Pro 2018 R8000 Ultegra SLR1 Carbon Wheelset Full Road Bike,"1,750",Well used,Meetup,2 hours ago,Road Bikes,Posted,Has minor flaws or defects.,"Spec: 
•M size frame (suitable for 1.7-1.8cm)
•Shimano Ultegra R8000 Full Groupset 11speed
•Giant SLR-1 30mm Carbon Wheelset with Continental GP5000 Tyres 

Planning move out, need let go asap

Last picture: Bike frame got scratch if you don’t mind can come nego with me your best price.",N,NA,NA,Y,Clementi MRT Station (EW23),1.31509495,103.76489041,ds_p123,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,4,https://www.carousell.sg/p/giant-tcr-advanced-pro-2018-r8000-ultegra-slr1-carbon-wheelset-full-road-bike-1244492337/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=6
33,9 likes,2 images,Decathlon RC520,900,Like new,Meetup,3 weeks ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Almost new, use few times",N,NA,NA,Y,Pasir Ris MRT Station (EW1),1.37287429,103.94928729,13120935169,Joined 1 year ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/decathlon-rc520-1238068211/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bqngu9DPepr-Wonv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1955
34,23 likes,2 images,Giant TCR Advanced 1,"1,600",Well used,Meetup,1 month ago,Road Bikes,Posted,Has minor flaws or defects.,"Giant TCR Advanced 1 KOM 2016/2017 model
Size S. (Riders height 176cm)
Full ultegra 6800
Stock wheels (Giant PR-2)
ZIPP WHEELS NOT INCLUDED. 
Uncut steerer tube for plenty of adjustments
No pedals & saddle

Will include free new supercaz bartape

Separate: 
zipp 303 NSW (upgraded ceramic bearings, super smooth) for $1900. 
- With vittoria corsa graphene 2.0 25mm
- Without cassette 
- not the lower tier 303s or 303 firecrest",N,NA,NA,Y,Regent Heights,1.35253929,103.75646378,teddt,Joined 9 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,16,https://www.carousell.sg/p/giant-tcr-advanced-1-1238278569/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=FQeuVZaw8aogQOFi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2446
35,20 likes,6 images,Factor O2 EdWonder Limited Edition (Size 49),"5,150",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"EdWonder X Factor Limited Edition Frame & Saddle. 
Factor O2 Size 49
Come with Black Inc handlebar (380x90). (Original purchase has no handlebar included)
Throw in EdWonder X Selle Italia SLR Boost Saddle (Limited Edition) 

A comfortable ride for climbs and flats in Singapore. 
Definitely an enjoyable bike for overseas rides.
*Bike only use for 2 times. (Super Like New!)",N,NA,NA,Y,Kallang Riverside,1.307404,103.863281,speeddevil15,Joined 8 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,14,https://www.carousell.sg/p/factor-o2-edwonder-limited-edition-size-49-1241404756/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=hVU9bxzo7O6aHURa&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1455
36,1 like,1 image,"16 inch 6 Speed Gear icolour Foldable bike Foldies Alloy Children Kid Adult Bicycle black 16"" 16"" delivery baby seat bag mesh 27.5 lady inch rack thermal 24"" 29 Put seat child food children kid adult 20"" 26"" WHATSAPP 89501850",220,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 



➡️ 10KG
➡️ 6 Speed Gear
➡️ 16"""" Wheel 
➡️ Ultralight Body Frame 
➡️  Gift 🎁 


Please whatsapp for inquiry 😊
🤙
🤙 wa.me/6589501850
🤙 wa.me/6589501850
🤙 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,,,hyperk,Joined 2 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,5,https://www.carousell.sg/p/16-inch-6-speed-gear-icolour-foldable-bike-foldies-alloy-children-kid-adult-bicycle-black-16-16-delivery-baby-seat-bag-mesh-27-5-lady-inch-rack-thermal-24-29-put-seat-child-food-children-kid-adult-20-26-whatsapp-89501850-1238134304/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-K7WvTlu9-8PhyYg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2506
37,3 likes,1 image,Ceramicspeed BSA Bottom Bracket (Coated) for SRAM GXP Road,350,Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Purchased last year during April 2023 with my specialized bike. 

Like new condition. Serviced on April 2024.

RFS: Went back to Shimano groupset.",N,NA,NA,Y,7-Eleven111 Somerset,1.2770978,103.81989956,jackal.tsh,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,4.8,26,https://www.carousell.sg/p/ceramicspeed-bsa-bottom-bracket-coated-for-sram-gxp-road-1228280667/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=kvvAdmVCNyg10WcJ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2129
38,28 likes,4 images,Bianchi Oltre XR4 Aero Bike 2020 edition size 53,"9,790 9,800",Like new,Meetup,4 days ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Bianchi Oltre XR4 (best design and colour)  from byx
2020 model still has all the invoices and receipt 
Except bottle cage and garmin comp, everything else included!

- 2020 frameset with Bianchi Vision Integrated handlebar (scratchless and very well taken care) - frame only: $4600
- Sram red groupset with powermeter (48/35) - slight scuff on rd and left hood
(still with lots of lifespan. batt all good too) incl charger too.
170cm crankarm (flawless)
- Ridea OSPW incl original sram red pulley too.
- bbinfinite ceramic bearing
- campagnolo bora wto60 with conti tyre (wheels flawless, tyre still good) - frame + wheelset: $6500
- Power expert saddle
- front garmin and light mount",N,NA,NA,Y,Lake Life,1.33221495,103.72421102,lulu2111,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,4.8,125,https://www.carousell.sg/p/bianchi-oltre-xr4-aero-bike-2020-edition-size-53-1232594835/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CvJepVtJ5-n6lyez&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=412
39,4 likes,4 images,Quad Lock -iPhone 11 version,25,Like new,Meetup,5 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Quad lock iPhone 11 Pro version , only used once (brand new) 
",N,NA,NA,Y,Paradise Palms,1.30974262,103.89524889,antonio_77,Joined 6 years ago,Not Responsive,Verified,NA,NA,NA,5.0,24,https://www.carousell.sg/p/quad-lock-iphone-11-version-1243367160/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AQAt4pfd0qkK4rV9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=601
40,9 likes,8 images,Eddy Mercx em525 XS road bike,"3,500 3,800",Lightly used,Meetup,2 weeks ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Eddy Mercx em525
Matte gray/black
Ultegra R8000 set
Selle Italia SP-01 saddle
Look brand cleats
2 bottle holder
Full carbon at 8+ kg

Low mileage, mostly leisurely rides. Haven't been using for the past year because I have gotten a foldie.

There are minor damages in the last 2 pictures which does not affect the bike and barely noticeable. The damage was from 2 years ago where I got into a fall in the pcn. Had it serviced back then and the staff assured it is in excellent function.

I find this bike more towards the agressive position. Even though it is XS in size, it's just fits well for me at 175cm because of the low front handlebar.",N,NA,NA,Y,Blk 36 Beo Crescent,1.28853029,103.82719329,whozey,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,6,https://www.carousell.sg/p/eddy-mercx-em525-xs-road-bike-1230381930/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LcSLfmyp-7__plsS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1404
41,23 likes,1 image,Triban RC 120 Road Bike,300,Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Boon Lay MRT Station (EW27),1.33875046,103.70555987,asyrafjalil_,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,80,https://www.carousell.sg/p/triban-rc-120-road-bike-1239745622/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PgnviL6ynblPIHtG&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1991
42,13 likes,1 image,Canyon Aeroad CF SLX 7.0,"4,000",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Canyon Aeroad CF SLX 
Size XS (Fits 168cm-176cm) 

List of components/ upgrades: 
Ven Varr Carbon wheelset laced to Chris king r45 hubs (serviced half-yearly) (2.7k~)
Continental GP 5000 tires ($120~) 
Quarq Powermeter ($600~)
Dura-Ace Mechanical groupset
Ceramic speed OSPW ($500~)
Shimano pro vibe aero stem+ integrated out front garmin/ wahoo mount($170)

An exceptionally smooth and enjoyable ride, test to belive! 

Feel free to pm for further details/ pictures of the bike!
",N,NA,NA,Y,Pasir Ris MRT Station (EW1),1.37287429,103.94928729,chizurruu,Joined 4 years ago,Not Responsive,Verified,NA,NA,NA,5.0,26,https://www.carousell.sg/p/canyon-aeroad-cf-slx-7-0-1242692967/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=MGv4OUbhGcKoUr8c&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=941
43,15 likes,10 images,Wilier Garda (Black / Astana Blue Glossy) - Road Bike,"5,016",Brand new,Meetup,Yesterday,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Frame : Wilier Garda
Colour : Black / Astana Blue Glossy
Size : S
Groupset : Shimano 105 Di2 R7170
Crankset : 170 50/34
Cassette : 11-34
Wheelset : Vision Trimax 30
Price : $5,016

We are BikeMartSG where we sell premium bicycle products at the most affordable pricing in Singapore.

Address : 140 Sims Avenue, Singapore 387462
Hours : Monday to Saturdays, 12pm to 7.30pm
Phone/Whatsapp : +65 8806 1843",N,NA,NA,Y,Bikemart SG Pte. Ltd.,1.314273,103.878864,bikemartsg,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,185,https://www.carousell.sg/p/wilier-garda-black-astana-blue-glossy-road-bike-1209163716/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AKenagH3WyunJ-Yr&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=136
44,7 likes,10 images,Basso Diamanté (M size),"3,888 4,200",Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Basso Diamanté (M) in custom colour way. Built in 2016 and rode only 3 times before being put in storage. Selling as space is needed for other bicycles.

Accessories:
1. Campagnolo Chorus 11 speed with carbon fiber crank and shifters (rim brakes)
2. Campagnolo Bora One 50mm

Meet up for sincere buyers only as I would have to take the bicycle out from storage.",N,NA,NA,Y,Bedok,1.2920775,103.8498142,precociousdevil,Joined 9 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,3,https://www.carousell.sg/p/basso-diamanté-m-size-1239422916/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fE_PmI5gsJMfuo-b&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2081
45,15 likes,1 image,Specialized,"1,000",Well used,Meetup,1 month ago,Road Bikes,Posted,Has minor flaws or defects.,"Size: 52 frame
Color of bike: Navy blue/white
Condition of bike: 7.5/10, wipe down after every ride. Usual wear&tear/ scuffs, saddle tip slightly peeled, O crash.
Everything comes stock,
Shimano Claris 2000 8-speed groupset
Shimano crankset, 50/34
Sunrace 8-Speed Cassette 11-32
Carbon fork
Axis sport front and rear tyre
Internal cable routing
Specialized bottle cage
Weighs about 9kg
Front and rear light
If there is any qns feel free to text me 
Thanks for reading have a nice day",N,NA,NA,Y,Compass One,1.39234956,103.89506811,mynamejefftheboyboy,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,5.0,21,https://www.carousell.sg/p/specialized-1238121203/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=V7GZdavnv2YvW1ug&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2524
46,7 likes,4 images,Giant Hybrid  Bike 29” Escape 1 - S,"1,100",Like new,Meetup,1 month ago,Road Bikes,Posted,Used once or twice. As good as new.,Very lightly used Giant Hybrid 29” bike Escape 1 Size S. Charcoal colour. As good as new,N,NA,NA,Y,Caltex,1.34929572,103.92835903,ayeohg,Joined 8 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,38,https://www.carousell.sg/p/giant-hybrid-bike-29”-escape-1-s-1237892073/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=EO-DMEZWhyGo9GoT&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2605
