,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
27,11 likes,4 images,twitter stealth pro chameleon size 48,"1,000",Well used,Meetup,3 days ago,Road Bikes,Bumped,Has minor flaws or defects.,"shimano 105 R7000 groupset
50-34T crank
retrospec disc brakes
RFS-upgrading
due for a service
feel free to msg me for any qns
negotiable",N,NA,NA,Y,Blk 137 Bishan Street 12,1.344909,103.851921,ngyangyiisaac,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/twitter-stealth-pro-chameleon-size-48-1242301183/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=3uUA59bbuyK4836t&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=300
28,26 likes,5 images,Specialized s works roubaix sl4 size 49 with tacx flux direct drive smart trainer ,"1,200",Well used,Meetup,5 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Well used specialized sworks roubaix sl4 authentic from tAy Ubi vertex 
Size 49
Paintwork by paint extreme
Grp set Ultegra 6800 mechanical 
Brakes r8000
Crank sworks carbon 170mm with 52/36 praxis chainring
Dede alu bar 380mm
Stem 3t 100mm -6deg
Fizik alu seatpost 
Does nt come with wheelset saddle and pedals
Smart Trainer tacx flux and trainer bar mount included
Expect scuff and scratches 
Chainring and chain might need replacement 
Zerts inserts disintegrated over the years and thus have been removed 
Steerer tube cut and stem slammed 
Still shift smoothly 

Price is more or less fixed. Come down for inspection or viewing ",N,NA,NA,Y,Serangoon Ave 4 Drop Off PointBlk 710A Ang Mo Kio Avenue 8,1.35569459,103.87138235,andrewcyq,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,54,https://www.carousell.sg/p/specialised-s-works-roubaix-sl4-size-49-with-tacx-flux-direct-drive-smart-trainer-1243529049/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=QX1VpFNXSo08sylW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=495
29,3 likes,5 images,BMC Roadmachine ONE Sram Force AXS,"6,300",Well used,Meetup,4 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Roadmachine (size 51) with a number of upgrades (great if you don’t wanna spend time to source for parts): sram red chainring w/ quarq powermeter, shimano pro vibe aero super light handlebar, astute saddle, etc. groupset is sram force axs.

Selling without wheelset. Option to add hyper 50 wheels (last picture in my second bike) for extra $1500 (comes with sram red cassette and rotors + vittoria next tyres.

Open to trade up or down.. please message me to discuss :). Currently looking for (and not limited to) sworks SL7/ allez sprint 2022 or later/ BMC TimeMachine/ etc. Not in a rush to sell/trade so please don’t lowball me thanks :) please DM me for any more questions/pictures! :)",N,NA,NA,Y,Blk 3A Holland CloseWeekends ,1.30822571,103.7969372,albino_d.jon,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,4.9,136,https://www.carousell.sg/p/bmc-roadmachine-one-sram-force-axs-1243714345/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RUxXEiO5L3yrv6sn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=423
30,2 likes,1 image,"wtt,wts java fucco carbon roadbike","1,300",Lightly used,Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","java fucco  ( pm for more pic ) uci approve 
full carbon 🔥

specs 
shimano 105
rd,fd 

aero integrated 
decaf bar with new bartape 

decaf carbon wheelset upgraded tyre and tube 

bike have recently just been serviced with new bartape and gear tuning 

there are some scratches but are just cosmetic won’t affect riding 

willing to trade with fixie of a similar value 

will include freebies like bottle cage and pedal,speedo meter mount 

bike was brought earlier this year 

want a good aero bike but don’t want to break the bank this bike is the best choice with its aero geometry bike is weighing at 8kg+ which is relatively light for the price and is a disk brake which ensure safety in braking performance 




",N,NA,NA,Y,Singapore / Singapura / 新加坡 / சிங்கப்பூர் (Singapore),1.29058,103.852064,ggbubd,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,4.7,68,https://www.carousell.sg/p/wtt-wts-java-fucco-carbon-roadbike-1243230821/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=KxtAUR_1ZDEfQx2t&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=665
31,9 likes,7 images,Trek Madone (size 50),"5,000",Well used,Meetup,6 days ago,Road Bikes,Posted,Has minor flaws or defects.,"This is a fully setup super light bike!! Ready to chiong! Well maintained and taken care. Just serviced.

Come with:
Dura Ace group set (9100)
Crank 170
Absolute black oval chainring (53T)
Cassette 11-28
Ceramicspeed OSPD
Campagnolo bora ultra 35 tubular 
Trek integrated handle bar
Continental tyre

Weight: 7.3kg

Exclude saddle and zipp cage

Setup more than $11000. Going for more than half the original price. You can fly with this bike.

I am 171cm tall.",N,NA,NA,Y,Tai Seng MRT Station (CC11),1.33511533,103.88829744,formula1bp,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,91,https://www.carousell.sg/p/trek-madone-size-50-1243204381/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=sP4sXLBUueh80oQj&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=690
32,9 likes,1 image,GIANT TCR ADVANCE PRO 2 | WINDSPACE WHEELSET,"3,200",Brand new,Mailing · Meetup,4 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Looking to trade/sell this giant TCR. Mainly looking to sell away. Bike condition is in pristine condition aside from minor scuffing from rides which is expected. 

Specs are as listed below: 

Giant TCR advanced pro 2 Size S
Ultegra R8000 groupset
Winspace LUN 40mm Wheelset
Cane Creek EE Brakes(Authentic)
Selle Italia saddle
Include wahoo bolt

Feel free to drop me any questions 

",Y,Standard delivery Free,3 - 4 working days,Y,Woods Square,1.43478893,103.78580332,xCryrexx,Joined 1 year ago,Very Responsive,Verified,NA,NA,NA,4.6,18,https://www.carousell.sg/p/giant-tcr-advance-pro-2-windspace-wheelset-1243684183/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RUxXEiO5L3yrv6sn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=434
33,3 likes,8 images,Betty Leeds fixie inc limited edition road bike,"3,500",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"''Fixie inc's Betty Leeds is a bike for those that dare to be different: you are either going to fall completely for Betty's seductively quirky charms or you're not and there is probably no in between.'' - road.cc

For sale is my limited edition Betty Leeds steel frame road bike. 
The bike is a large and comes with full campagnolo centaur. 
The wheels are dt swiss hand built by my local bike shop in the uk with hope hubs. 
2x 10 crank, Ritchey seat post, Reynolds ouzo pro carbon forks, rotor s2 stem and Ritchey logic 2 pro bars. 
This bike is great to ride and has only had light use in dry conditions. 
Open to sensible offers.  ",N,NA,NA,Y,Sixth Avenue MRT Station (DT7),1.33106211,103.79661975,pdwakeling40207,Joined 1 month ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/betty-leeds-fixie-inc-limited-edition-road-bike-1242979173/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Aekje4yYgcIf2YYl&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=800
34,4 likes,4 images,Pinarello F5 T700 carbon full bike |F-series baby dogma,"9,900",Brand new,Mailing,5 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Chat with us if you need any assistance
All sizes, colors, specs ready for preorder

Lead time 2-3 weeks! Deposit 80% minimum

REPUTABLE IMPORTER SINCE 2021*
FULL REFUND IF UNDELIVERED*
💥SG bike & parts import 💥
💥Custom-build|DIY
🤝Join our telegram for more exclusive deals
Shopforyousg",Y,Same day delivery S$30,Within 1 working day,N,NA,,,shopforyou.sg,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,156,https://www.carousell.sg/p/pinarello-f5-t700-carbon-full-bike-f-series-baby-dogma-1243472868/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Tj_rhsWUl1AfKk_T&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=525
35,2 likes,9 images,Quella single speed,980,Like new,Meetup,2 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Almost new
UK brand Quella single speed /fixie
Flip flop hub  gear ratio 44:16
Steel Cro-Mo 4130 frame
Frame size 58
Bike was shipped in. Not sold in singapore.",N,NA,NA,Y,Cantonment Towers,1.2755493,103.84094768,ghoose,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,4.8,42,https://www.carousell.sg/p/quella-single-speed-1244103915/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=nZcXHf07tJhtJQIJ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=216
36,1k likes,6 images,🔥INSTOCKS🔥 26 inch single speed with Black Rim Wheel Bicycle Free Wheel with coaster brake | bike / Bicycle | Road Bicycle / Road Bike [1-3 Days Delivery] .☎️WhatsApp 82998491☎️.💥 Goodmansg / Goodman / Good 💥,160,Brand new,Mailing,an hour ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"VISIT US AT OUR OFFICIAL WEBPAGE:

",Y,Standard delivery Free,3 - 4 working days,N,NA,,,goodmansg,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,538,https://www.carousell.sg/p/🔥instocks🔥-26-inch-single-speed-with-black-rim-wheel-bicycle-free-wheel-with-coaster-brake-bike-bicycle-road-bicycle-road-bike-1-3-days-delivery-☎️whatsapp-82998491☎️-💥-goodmansg-goodman-good-💥-1067389186/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sk5sxkbN7Bz9sqb-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=3
37,1 like,6 images,Custom Sworks Tarmac SL7 54cm Frameset,"8,000",Lightly used,Meetup,Yesterday,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Selling Full frameset:
Frame: S-Works Tarmac SL7 FACT 12r Carbon 54cm
Handlebar: S-Works Aerofly II 42cm
Stem: Tarmac integrated stem, 6-degree 110cm
Seatpost: S-Works Tarmac Carbon Post

Painted by Paint Extreme.

Reason for selling: Wallet itchy, and Butt got bored of the frame 😅

The bike is still fitted with groupset. If you are seriously buying, a 50% deposit is required before I dismantle.

",N,NA,NA,Y,Jalan Tenteram,1.32663155,103.86003113,hubin,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,21,https://www.carousell.sg/p/custom-sworks-tarmac-sl7-54cm-frameset-1244214458/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UnrXlG_3uMNFYsMg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=159
38,29 likes,1 image,Cervelo,"1,400 1,550",Like new,Meetup,1 week ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Selling Cervelo P2 TT bike in excellent condition

Specifications
Brand: Cervelo
Model: P2 Ultegra Triathlon 
Size: 48cm / XS Frame 
Material: Carbon Fiber
Weight: 18 lbs 11 oz, 8+ kg
Fork: Cervelo, Carbon Fiber
Brakes Ultegra, Caliper - Side Pull Shifters Shimano SL-BS79, Mechanical
Front Derailleur: Shimano Ultegra
Rear Derailleur: Shimano Ultegra
Crankset Truvativ
Cassette: Shimano Ultegra 
Handlebar: Vision
Headset FSA
Stem: FSA. Aero. 9 N.m. 96kgf.cm
Seatpost: Cervelo P2 Specific, Frame Specific
Saddle: San Marco Ponza TT
Tire: Panaracer

Can cruise at 30 to 35km/h
Bicycle. Speed. Fast. Super light.",N,NA,NA,Y,Blk 525A Pasir Ris Street 51,1.36918029,103.94752443,sportster83,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,221,https://www.carousell.sg/p/cervelo-1231672642/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=u_BrrGPntYKoRubR&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=856
39,Like,1 image,"WITH GEAR Vmax 20"" Foldable Bike folding bike 6   fixie mesh  rack bicycle thermal bag food delivery 16 20 24 26 27.5 29 inch "" 700c lightweight hybrid bike lock accessories child baby seat  WHATSAPP 88918377",190,Brand new,Mailing,2 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"✅FREE ASSEMBLY  
✅BEST SELLING on Lazada/Qoo10/Shopee (Gearlook)

Offical WebPage:
www.gearlook.sg/

Shopee:
bit.ly/35PeBa5


Contac➡️  8891 8377

Measurement:
Weight: approximately 14kg
Suitable for height 135-175cm
Length: 150cm
Seat height: 79-96cm
Handlebar height: 95-105cm
When folded: 80*65*45cm
6 speed gear


Other information:
√ Can bring to the MRT, Public transport
√ Can keep nicely in Your Car boot
√ Ergonomically-designed Adjustable seat post
√ High quality tires   
√ Electrostatic Spray painted (Water & Dust Proof coated)
√ Able to carry up to 95kg


Add on Accessories: 
Two led light $8
Bell at $3
Lock $10
Universal Bike Phone Holder $10
Pump $6
(All 5 ACCESSORIES above for $30)

Add on: Basket $18
Add on: Helmet $23

For FRONT Child Seat $50 here: 
sg.carousell.com/p/285967271 


",Y,Standard delivery S$15,3 - 4 working days,N,NA,,,yomobike,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,4.8,5,https://www.carousell.sg/p/with-gear-vmax-20-foldable-bike-folding-bike-6-fixie-mesh-rack-bicycle-thermal-bag-food-delivery-16-20-24-26-27-5-29-inch-700c-lightweight-hybrid-bike-lock-accessories-child-baby-seat-whatsapp-88918377-1244105923/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=phpM2X-YXW97dB0k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=268
40,1 like,3 images,Kinesis Aithein Disc Road Bike,"2,400",Lightly used,Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Alloy Frame made in UK 

LIGHTFRAME APPROX TOTAL WEIGHT~8.5KG

Ultegra group sets - Fulcrum rim - deda stem, seatpost -fizk saddle 

Size M-53 suitable for height 1.69-1.75m",N,NA,NA,Y,"Upper Serangoon ViewTexas Upper Serangoon View
or
Hougang MRT @7pm-8pmUnity NTUC Healthcare",1.37498,103.903216,b3b327,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,11,https://www.carousell.sg/p/kinesis-aithein-disc-road-bike-1243241603/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=KxtAUR_1ZDEfQx2t&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=657
41,2 likes,1 image,Pinarello Dogma F12,"2,500",Lightly used,Meetup,15 hours ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Carbon Frame
Carbon Wheels (Decals)
Shimano Ultegra (Rim Brakes Only)
Shimano 105 Groupset (Everything else)

Tyres - both Continental GP5000 25mm (~800KM mileage)


",N,NA,NA,Y,Punggol MRT/LRT Interchange (NE17/PTC),1.40498016,103.90231472,sgmodded,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,5.0,40,https://www.carousell.sg/p/pinarello-dogma-f12-1244401973/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=9AGzrJcfxld7i_vp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=53
42,3 likes,3 images,Soma Pescadero Frameset,800,Well used,Meetup,Yesterday,Road Bikes,Posted,Has minor flaws or defects.,"Size 51

Bought from Ron Cycle in 2021 for $1.2k

Good condition with a small ding at the rear tube.

All working well.

More info: ",N,NA,NA,Y,Marina Country Club,1.41590041,103.89896727,highonice,Joined 9 years ago,NA,Verified,NA,NA,NA,5.0,172,https://www.carousell.sg/p/soma-pescadero-frameset-1244212937/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UnrXlG_3uMNFYsMg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=160
43,18 likes,9 images,Java Air road bike,850,Like new,Meetup,2 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Price can negotiate
Size L
Java carbon fork
Frame. Java Air Fuoco Carbon Fiber
Approx 9kg",N,NA,NA,Y,Bus Stop 54379 (Blk 475)Blk 409 AMK Market & Food Centre,1.36285312,103.8559052,chinfy_5327,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/java-air-road-bike-1244046799/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=phpM2X-YXW97dB0k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=239
44,2 likes,4 images,🆕PHILLIPS Beyond Royal Gold Hybrid Bike | Disc Brake Shimano Tourney City Bicycle,399,Brand new,Meetup,14 hours ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Price Is For 1 Full Bike(FIRM)
Ready Stock & Brand New


☑️Ready Stocks, No Pre-order required. 

☑️FREE : Full Bike Assembly & Tuning

☑️FREE 3 Months of Tuning & Adjustment Limited Warranty

☑️FREE Limited Time Gifts : Saddle Cushion / Cable Lock / Tools / Reflectors / Pump  / Bottle Cage / Kickstand / Frog LED Light
(WORTH : $70)  *Note* Installation not provided for free gifts parts



📍Available Sets (Limited) : 
700c (Suitable for 160-190cm Rider) 



🔸Installment Plan Available🔸
[CONTACT US FOR MORE INFO]



                🤝DEALING OPTIONS🤝

◾Self Collection  @ 9002 Tampines St 93 / Singapore 528836 (Appointment Only) 🏢

OR 

◾ 🚚Island Wide Bike Delivery🚚 @ Additional $35




Specifications :

Frame: Phillips Aluminium Alloy

Fork:  Phillips Aluminium Alloy

Front Derailleur : Shimano Tourney 3 Speed

Rear Derailleur : Shimano Tourney 8 Speed

Shifter : Shimano Tourney 3x8 Speed

Crank : Prowheel Alloy

Brake : Mechanical Disc Brake




☑Follow our Telegram Channel for latest products & upcoming promotions 
t.me/bikecosg

☑Check out our Listings for more Bicycle, Parts & Accessories
",N,NA,NA,Y,9002 tampines St 93 Level 4,1.34127586,103.94134977,bikeco,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,1k,https://www.carousell.sg/p/🆕phillips-beyond-royal-gold-hybrid-bike-disc-brake-shimano-tourney-city-bicycle-1244411050/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sk5sxkbN7Bz9sqb-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=50
