,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
23,Like,8 images,Italian Road Bike,"1,500",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"I am selling this Italian Road Bike,this road bike is very good and fast and also comfortable to cycle everywhere you go.The body made from poor carbon.",N,NA,NA,Y,Blk 7 North Bridge Road,hincino360103,Joined 1 month ago,NA,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/italian-road-bike-1240785043/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=YF92fYnGgTRix20Y&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1154
24,49 likes,10 images,Cinelli Zydeco 2023 Muddy Dry Gravel Touring Bike. Size 54 (M) With Shimano R7000/105,"4,400",Brand new,Meetup,3 weeks ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"IC - Cinelli Zydeco 2023 Muddy Dry Gravel Touring Bike.

Zydeco keeps providing the best for gravel, representing a unique union of road, touring and gravel seeking. Say Zydeco and you say gravel. 

Bike Packing Ready!
The new Zydeco frame make further steps toward gravel and bike packing universe. The increased wheel base allows an easy use of fenders reducing the risk of toe overlap and the 2 extra rivets on the top tube allows the best and secure assembly of node bags.

Condition: New (All parts and components) 

Size: 54 – Medium

Weight: 9.2 kgs

Groupset: Shimano 105 R7000 (2 X 11 Speed)

Warranty: Covered by Cinelli's Manufacturer warranty. Not registered warranty yet.

Front and Rear fender compatible, rear rack eyelets / Extra hanger

See specs in attached photo.

No trades. Not in the hurry to sell, so sorry - lowballers will be politely ignored.

Self collect at Pasir Ris, non-obligatory ride for satisfaction allowed, as long as it does not clash with my schedule. 

PM me for queries.

Price is firm and fixed.

* Not a bike shop.",N,NA,NA,Y,Pasir Ris MRT Station (EW1),coolnite,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,54,https://www.carousell.sg/p/cinelli-zydeco-2023-muddy-dry-gravel-touring-bike-size-54-m-with-shimano-r7000-105-1216024761/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=zkAAlOQJwsMD40fg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1778
25,82 likes,6 images,Java veloce Road bike S,355,Like new,Meetup,4 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Great condition bike
Wheel size 700Cc
Frame size S (46cm)
Sora group set 9 speed gear
Mechanical disc brake ",N,NA,NA,Y,Woodlands South MRT Station (TE3 ),Lovesingapore10,Joined 9 months ago,Very Responsive,Verified,1,0,1,5.0,11,https://www.carousell.sg/p/java-veloce-road-bike-s-1238240034/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=njJIduQ4l4ciRUUW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2024
26,13 likes,1 image,Profile Design Ozero,110 150,Lightly used,Meetup,1 month ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Profile Design Ozero Cockpit 
w/ Aero Bar (add-on) on profile Design Brake and Shifter..

Note.
Arm Pad Wear

Price negiotable, can pm me if interested",N,NA,NA,Y,Blk 841 Tampines Street 83,earlicalina,Joined 4 years ago,Very Responsive,Verified,1,0,1,5.0,5,https://www.carousell.sg/p/profile-design-ozero-1233211690/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=YxyJ5OTKT55iJa58&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2478
27,3 likes,5 images,2-4 years btwin cycle,50,Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Dimensions Int'l College,zentrade,Joined 2 years ago,Mostly Responsive,Verified,1,0,1,5.0,6,https://www.carousell.sg/p/2-4-years-btwin-cycle-1237917561/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=wK8sHFOOSA5bCC8P&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2169
28,Like,1 image,"26 inch 1 Speed Lady Bike Women Bike   kid "" lady bag front 16 baby child food delivery thermal 29 24 inch 26 adult 20 27.5 seat mesh rack seat children WHATSAPP 89501850",170,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!
Self assembly, Toolkit provided


FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

➡️ For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 


☑️ Product Comes In Box 

Wheel: 26""""
Max Load: 150kg
Suitable for 150-185cm
Seat height: 80-90cm
Handlebar Height: 110-120cm 


➡️ For fast reply, please whatsapp 8950 1850 for purchase.",Y,Standard delivery S$30,3 - 4 working days,N,NA,tk-store,Joined 1 year ago,Mostly Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/26-inch-1-speed-lady-bike-women-bike-kid-lady-bag-front-16-baby-child-food-delivery-thermal-29-24-inch-26-adult-20-27-5-seat-mesh-rack-seat-children-whatsapp-89501850-1237660330/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sgu_vJd2todrVDay&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2361
29,Like,2 images,High visibility light,8,Brand new,Meetup,3 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,Btwin high visibility bicycle lighting ,N,NA,NA,Y,31 Teban Gardens Road,jrjagabala,Joined 5 years ago,Very Responsive,Verified,1,0,1,5.0,10,https://www.carousell.sg/p/high-visibility-light-1243132871/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gYCyoMW4wGEPd65k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=40
30,1 like,6 images,"10% off BRAND NEW 2022 Orbea Avant H60-D Endurance Bike was $2,189 NOW just $1,970","2,189",Brand new,Mailing,2 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Direct from the Singapore distributor, this bike is brand new and assembled by Orbea-trained mechanics
Available colours/sizes
Speed Silver - 47, 49 & 51
Military Green-Gold - 47, 49, 51
White-Grey - 51

FRAME - Orbea Avant Hydro disc, hydroformed triple butted aluminium, HS 1,5"" ICR, BB 68mm – BSC English, Thru Axle 12x142mm rear, thread M12x2 P1, Internal Cable Routing, SP 27,2mm, MMS system.
FORK - Orbea carbon fork 2021, aluminum steerer, 1-1/8"" head tube
CRANKSET - Shimano Claris R2000 34x50t
HEADSET - Acros Alloy 1-1/2"" Internal Cable Routing
HANDLEBAR - OC1 Road, riser 15mm, reach 70mm, drop 125mm
STEM - OC1 31.8mm interface -6º
SHIFTERS - Shimano Claris ST-R2000
BRAKES - Tektro MD-C550 Mechanical Disc
CASSETTE - Shimano HG50 11-32t 8-Speed
REAR DERAILLEUR - Shimano Claris RD-R2000-GS
FRONT DERAILLEUR - Shimano Claris FD-R2000-F
CHAIN - KMC X8
WHEELS - Orbea wheel: Corsa with 12mm E-Thru hubset Shimano RS470 28H
TYRES - Vittoria Zafiro V Rigid bead 700x28c
SEATPOST - Alloy 27.2 Offset 20
SADDLE - Fizik Aliante R5
HANDLEBAR PLUGS - Orbea Eva
FRONT WHEEL AXLE - Orbea Thru Axle 12x100mm M12x2 P1 Solid
REAR WHEEL AXLE - Orbea Thru Axle 12x142mm M12x2 P1 Solid",Y,Standard delivery Free,3 - 4 working days,N,NA,Orbea_Singapore,Joined 11 months ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/10-off-brand-new-2022-orbea-avant-h60-d-endurance-bike-was-2-189-now-just-1-970-1243148471/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VeufujlyZhqkROXO&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=131
31,14 likes,3 images,Giant TcR SLR 1  size full ultegra gear road bike light around 7.kg+ original price 2k+,"1,300",Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Giant SLR 1   sizeM full ultegra gear 7.0kg+
Giant TcR SLR 1  size full ultegra gear road bike light around 7.0kg+ original price 2k+",N,NA,NA,Y,Blk 232 Jurong East St. 21,kllim999,Joined 4 years ago,Very Responsive,Verified,0,1,1,5.0,6,https://www.carousell.sg/p/giant-tcr-slr-1-size-full-ultegra-gear-road-bike-light-around-7-kg-original-price-2k-1239275449/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LVkAvajBYMG4mYA1&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1667
32,1 like,1 image,"🔥$130🔥26 INCH Fixie bicycle road bike children adult 27.5 seat seat food delivery adult mesh child 16 baby inch children rack bag "" kid 29 24 20 26 thermal front lady WHATSAPP 89501850",170,Brand new,Mailing,4 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ For Paylah/Paynow to 8950 1850 (Wen) 



Suitable for 150-180cm
26"""" Wheel
Coaster Brake - pedal backwards to brake
Weight Around 10kg

Add on front and back handbrakes: $20 
 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,hyperk,Joined 2 years ago,Mostly Responsive,Verified,1,0,1,5.0,5,https://www.carousell.sg/p/🔥-130🔥26-inch-fixie-bicycle-road-bike-children-adult-27-5-seat-seat-food-delivery-adult-mesh-child-16-baby-inch-children-rack-bag-kid-29-24-20-26-thermal-front-lady-whatsapp-89501850-1238136039/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=njJIduQ4l4ciRUUW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2068
33,5 likes,2 images,Ridley Endurance Bike SLIC,"6,900 7,500",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Ridley Endurance ultra light weight Carbon fiber Bicycle come with Ultegra Di2 and Reynolds AR1X carbon rims 

Hardly ride busy schedule 

",N,NA,NA,Y,Bedok Res. Rd Blk 122,nigel_cheng77,Joined 7 years ago,Mostly Responsive,Verified,1,1,1,5.0,1,https://www.carousell.sg/p/ridley-endurance-bike-slic-1231915205/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VeufujlyZhqkROXO&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=118
34,Like,1 image,"16"" Foldable Folding bicycle Lightweight Sanhm Foldable bike   rack lady kid mesh 27.5 24 inch 16 food delivery thermal children front baby 29 26 seat seat 20 bag child "" adult WHATSAPP 89501850",190,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!
Self assembly, Toolkit provided


FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

➡️ For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 


6 Speed Gear
➡️ 16 Inch Wheel 
➡️ Mechanical Front & Rear Disk Brake System
➡️ Fast Clip Seat
Ultralight Body Frame

➡️ For fast reply, please whatsapp 8950 1850 for purchase.
",Y,Standard delivery S$30,3 - 4 working days,N,NA,tk-store,Joined 1 year ago,Mostly Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/16-foldable-folding-bicycle-lightweight-sanhm-foldable-bike-rack-lady-kid-mesh-27-5-24-inch-16-food-delivery-thermal-children-front-baby-29-26-seat-seat-20-bag-child-adult-whatsapp-89501850-1237660925/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bOktFdb77PbKJlzd&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2351
35,31 likes,1 image,Planet X TT/Triathlon bike,650,Like new,Meetup,2 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"One of a kind in sg 
Size s, for reference im 177 and it fits parfectly
Willing to nego and also willing to trade for a fixed gear
2 small paint chips does not have any cracks dm me for more pics
Roughly 80% of the bike is made of carbon fiber to be as light as possible",N,NA,NA,Y,Blk 511 West Coast Drive,___yl___,Joined 3 years ago,Very Responsive,Verified,1,1,1,4.7,28,https://www.carousell.sg/p/planet-x-tt-triathlon-bike-1229402544/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=o8cINkyfaOmgUhmL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1328
36,60 likes,8 images,CINELLI Zydeco Lala Complete Bike,"2,300",Brand new,Mailing · Meetup,2 days ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Constructed with triple-butted Columbus Zonal aluminum tubes, the CINELLI Zydeco LaLa is the latest addition to the Zydeco gravel series. Equipped with Shimano Sora dual control shifters, a Columbus Futura Disc 1-1/8” fork, and compatible with hydraulic disc brakes, the LaLa is ideal for beginner riders of the dynamic gravel discipline.

Available in sizes XS (49), 51(S), 54(M) and 56(L).
Colorway: Mr Blue Sky.",Y,Standard delivery Free,3 - 4 working days,Y,Blk 801 French Road,fishtailcyc,Joined 9 months ago,Mostly Responsive,Verified,1,0,1,5.0,5,https://www.carousell.sg/p/cinelli-zydeco-lala-complete-bike-1218327645/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gYCyoMW4wGEPd65k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=26
37,17 likes,3 images,Road Bike Triban RC100 Flat bar 7 speed,175,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,Size S,N,NA,NA,Y,Tiong Bahru Market & Food Centre,1114789,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,6,https://www.carousell.sg/p/road-bike-triban-rc100-flat-bar-7-speed-1241837424/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jNZUVE2jipoh965n&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=731
38,15 likes,9 images,Canyon Endurace CF SL 8 Size 2XS,"4,300",Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","- Purchased in Jan 22
- Last servicing Feb 23
- Wiped after every ride
- Wash and lube when necessary 
- Size 2XS (I’m 166, perfect control and comfortable)

Upgrades and changes in May 23:
C-bear pulley wheels
C-bear bottom bracket 
Front tyre 25mm 
Rear tyre 28mm

Will include:
1 x Canyon accessories box
1 x Continental 25mm tire
2 x Schwalbe inner tube
(shown in last pic)


Light scratch at rear derailleur due to bike drop as shown in photo 

RFS: Getting new bike

Spec & component below 👇 
",N,NA,NA,Y,Costa RisPasir Ris MRT Station (EW1),redtagbro,Joined 3 years ago,Very Responsive,Verified,1,1,1,5.0,6,https://www.carousell.sg/p/canyon-endurace-cf-sl-8-size-2xs-1236601879/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=T2ft2VZWaw8P1_s6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2667
39,11 likes,6 images,Merida Ride 100 Road Bike - Size XS,550,Lightly used,Meetup,4 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Selling Merida Ride 100 Road Bike - Size XS. Shimano Claris Shifters and Front Derailleur, Shimano Sora Rear Derailleur, FSA Tempo Crankset. 16 speed.
Used for occasional weekend cycling around Singapore. Bike is in good condition and needs a new owner since we will be leaving Singapore. Open to negotiate the price, so please come take a look!",N,NA,NA,Y,Zhongshan Park | 中山公园 (Zhongshan Park),afung,Joined 4 years ago,Very Responsive,Verified,1,1,1,4.9,11,https://www.carousell.sg/p/merida-ride-100-road-bike-size-xs-1242941422/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=W1KEtKBmBwU-nFz6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=182
