,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
26,117 likes,5 images,High end Storck Scenario size 56 (L) Aero Bike 8kg with pedal,"1,500 2,000",Like new,Meetup,6 days ago,Road Bikes,Bumped,Used once or twice. As good as new.,"German technology 8kg with Fulcrum racing nite wheels aluminium 1.75m -1.85m

Can trade with bromptons

Selling without pedal and seat

Full ultegra 
Well kept, stiff but comfortable 
Fixed Price

The Scenero of two years ago was a sublime ride, but if something can be more sublime – sublimer perhaps – then this is it. The Scenero’s balance of stiffness in the right places means that any increase in cadence is instantly rewarded with hyper-speed acceleration momentum. Every watt of your power seems to be directly delivered to the rear wheel, pushing you forward, fast.

Power is, of course, nothing without control, and the G2 handles with a dizzying blend of sharpness and precision – a minimum twitch of your body and the lightest touch on the bar results in a point-and-shoot response that makes you feel like a hero even if you’re just turning into your drive. 

Credit here to the awesome Stiletto fork – it’s laterally stiff but it kills vibration and chatter from the road. The Scenero holds its line with absolute dedication and changes direction so fast from small inputs we reckon it’s the kind of bike a fighter pilot would nonchalantly lean up against his Typhoon.",N,NA,NA,Y,39A Jalan Pemimpin,1.34968468,103.84072873,mud11,Joined 3 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,8,https://www.carousell.sg/p/high-end-storck-scenario-size-56-l-aero-bike-8kg-with-pedal-1121700547/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Wq_9sCUfuoLmsFZS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=699
27,10 likes,6 images,Triban RC520,950,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Excellent condition. Lightly used but still regularly clean and service. Full service done on February at decathlon.  Stock parts by Decathlon. 
Size M (1.65m-1.74m)

",N,NA,NA,Y,BLK 808AChai Chee Road.,1.327321,103.923685,imran.noor,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,13,https://www.carousell.sg/p/triban-rc520-1240924653/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=N9Fm4bT6sWVUFmqt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1620
28,55 likes,9 images,Trek Emonda SL6 pro,"4,000 4,500",Like new,Meetup,4 weeks ago,Road Bikes,Bumped,Used once or twice. As good as new.,"As per factory specification 

",N,NA,NA,Y,Sengkang MRT/LRT Interchange (NE16/STC),1.39153028,103.89538449,chixiiang,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,7,https://www.carousell.sg/p/trek-emonda-sl6-pro-1228148701/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PkeVFY9vEcrIDG9U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2298
29,18 likes,6 images,Polygon Strattos S3 Road Bike,650,Lightly used,Meetup,3 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",1 year old bike. Barely use. Minor flaw as shown in photo. But overall condition like new.,N,NA,NA,Y,Bukit Batok MRT Station (NS2),1.34949655,103.74972958,pengpeng70,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/polygon-strattos-s3-road-bike-1227609123/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=7BjN4cUt6cUbP5J4&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2398
30,7 likes,9 images,Wilier Rave SLR Road/Gravel (Black Grey Matt) - Frameset,"6,200",Brand new,Mailing · Meetup,2 days ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Frame : Wilier Rave SLR 
Colour : Black Grey Matt
Condition : Brand New 
Frame Size Available : XS, S, M, L
Price : $6,200
Wilier Zero Handlebar Additional $1200 

Options to build up to a complete bike are available.

We are BikeMartSG where we sell premium bicycle products at the most affordable pricing in Singapore.

Address : 140 Sims Avenue, Singapore 387462
Hours : Monday to Saturdays, 12pm to 7.30pm
Website : ",Y,Standard delivery S$30,3 - 4 working days,Y,Bikemart SG Pte. Ltd.,1.314273,103.878864,bikemartsg,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,185,https://www.carousell.sg/p/wilier-rave-slr-road-gravel-black-grey-matt-frameset-1197166862/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=pFcsFvDdlwJuiL3z&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=232
31,1 like,1 image,Fuji Altamira R800 for sale,"1,100",Well used,Meetup,2 hours ago,Road Bikes,Posted,Has minor flaws or defects.,NA,N,NA,NA,Y,Lakeside MRT Station (EW26),1.34426913,103.72071206,yesandnohaha,Joined 2 years ago,NA,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/fuji-altamira-r800-for-sale-1244492089/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=7
32,41 likes,10 images,TT carbon bike 10x2 speed Duraace 8kg weight,"1,300",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Trigon Carbon composite aero TT bike
2 saddle position on seat post
(FYI, Trigon is Taiwanese company that makes high end frames from many European big brands)

Duraace front n rear derailleur 10 X 2 speed 
Duraace 10 speed titanium casette (12-28T)
Rotor oval chainring 52/39T
Trigon made Carbon crank
KMC DLC chain (bought at $158)
Duraace R9000 pedal
Carbon cage Aero bottle
Rear saddle bottle mount will be given also

Trigon made 88mm high profile aerodynamic lightweight carbon rims that give a satisfying hollow sound during ride with super smooth ceremic hybrid bearings, Vittoria Rubina Pro 700c X 25c  175psi  tyre.

Carbon Titanium rim skewer
Duraace 9240 front n rear rim brake caliper
Zipp stem, Zipp handle, Zipp brake lever, Zipp aerobar set
Jacob type 5 TT saddle.

Give up riding so selling super cheap. Bike in tip top condition, no cracks no crash before. All Genuine parts.

I am 1.7m tall and it has been bike fitted to suit me, but the frame  can accommodate for riders from 1.68m to 1.8m height as it has 2 saddle position. Traditional frame size guide does not apply to this unique frame design. Bike  weight is at 8kg and it's super light for a aero TT with high profile rims. It's possible that u can reduce it further with more lightweight parts.",N,NA,NA,Y,Yishun Street 22,1.43599965,103.83842461,dannisx,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,103,https://www.carousell.sg/p/tt-carbon-bike-10x2-speed-duraace-8kg-weight-1242741920/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=MGv4OUbhGcKoUr8c&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=925
33,1 like,1 image,S Works Aethos Ready to Paint Frameset,"6,200",Brand new,Meetup,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"For sale

S-Works Aethos Ready to Paint Frameset
Size 52
Satin Carbon/Jet Fuel

",N,NA,NA,Y,Ubi Ave 3 (Site),1.3328505,103.89390984,aus_bike_sports,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,74,https://www.carousell.sg/p/s-works-aethos-ready-to-paint-frameset-1238424150/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=FQeuVZaw8aogQOFi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2411
34,8 likes,5 images,SPECIALIZED VENGE 49CM S-WORKS SWORKS,"4,300",Like new,Mailing · Meetup,1 month ago,Road Bikes,Posted,Used once or twice. As good as new.,"Whatsapp 8333 0860

Also Fact11r carbon
Immaculate condition
Also lowest price in the market 
SPECIALIZED VENGE 49CM
S-WORKS Venge Stem 130MM

Same day doorstep delivery is available at $30
If you want cheap, decathalon is one of the best place to shop! Happy to trade with the brands stated below
FOCUS Ultegra SWORKS Roval 105 minoura H&H YBN Trigo DAHON TERN Chris King Elite Lightworks Praxis Carbon-ti Easy Wheels Brooks THM Joseph Kuosac Ergon Extralite BMC MERIDA CANYON  S WORKS TREK FAC ENVE XX XXI 18 GX  ARGON C90 SLX CAMPAGNOLO XTR SAINT  3t venge sl6 madone sl7 DEORE XT XTR DI2 DOGMA  RED DURAACE SPECIALIZED XO X1 S BORA PETER XT SLX ZEE  Roval Red Force rival disruption speed of light S-WORKS SRAM ETAP MONGOOSE  CHWINN X5 GIANT COLNAGO SAGAN ENVE BOARDMAN ridea SHIMANO WILIER   SCOTT XO1 X9 X7 ",Y,Same day delivery S$30,Within 1 working day,Y,Beauty World Mrt Stn Exit B Pick-Up/Drop-Off Point,1.3423456,103.7755,beautyworldcycles,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,267,https://www.carousell.sg/p/specialized-venge-49cm-s-works-sworks-1238146190/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-K7WvTlu9-8PhyYg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2488
35,1 like,3 images,Officine Mattio Brondello,"8,000",Well used,Meetup,5 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Size 50 ( i am 1.69m) for reference 

Steel frame with Carbon Fork

- Whisky bar
- Deda Stem
- Deda Seatpost
- Shimano stealth saddle
- Sram Red E-Tap with powermeter
- Campagnolo athena Calipers
- Zipp 303 with Onyx hub
- Titanium Bottlecage

Scuff marks on drive side seat stay as the bike fell leaning against the curb.

Non - Negotiable. Bike is just pretty much on display at home.",N,NA,NA,Y,Sengkang Bus Interchange,1.39173467,103.89551967,imagineerme,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,34,https://www.carousell.sg/p/officine-mattio-brondello-1243422907/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AQAt4pfd0qkK4rV9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=571
36,31 likes,8 images,"Giant Contend 3 Road Bike Bicycle (M Size, 171-181cm)",750,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",,N,NA,NA,Y,Pasir Ris East Community Club,1.36814392,103.95923112,brytan555,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,4.9,138,https://www.carousell.sg/p/giant-contend-3-road-bike-bicycle-m-size-171-181cm-1240566152/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-SG-OUHu5bFS2HW0&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1734
37,7 likes,3 images,Bicycle for sale,250,Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Sturdy bicycle for sale. Lightly used and still in good condition.,N,NA,NA,Y,Serangoon MRT Interchange (NE12/CC13),1.35069329,103.87341522,wlocklia,Joined 2 years ago,Mostly Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/bicycle-for-sale-1232590992/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CvJepVtJ5-n6lyez&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=409
38,28 likes,6 images,"DEFY ADVANCED
2 LIME
2016 S Size","1,200 1,400",Lightly used,Meetup,4 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",lightly used bike used as spare. (wrongly state M sized previously),N,NA,NA,Y,Meyer road,1.30787189,103.87750937,absolote,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,4.8,6,https://www.carousell.sg/p/defy-advanced-2-lime-2016-s-size-1239190843/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=kvvAdmVCNyg10WcJ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2162
39,Like,7 images,Gray F15 11speeds road bike,628,Brand new,Meetup,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"New Gray F15 road bike 11 speeds 

disc brake

view at Tampines",N,NA,NA,Y,ProHealth Medical Group @ Tampines,1.364269,103.93756,benpedal,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,93,https://www.carousell.sg/p/gray-f15-11speeds-road-bike-1242130426/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=v5SEjoaN_oIrtwgW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1166
40,39 likes,1 image,Cervelo S Series frameset size 48,"3,000",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Selling frame only. 2021 Cervelo S series size 48. Handlebar width 380mm, stem length 80mm. Full stem spacers. Comes with Sram DUB bottom bracket. Very good condition. No scratches, no dents or any defects. Will take out parts only after the frame is sold. RFS: change of frame if able to sell at asking price.",N,NA,NA,Y,Tiong Bahru MRT Station (EW17),1.28575795,103.82698223,caseylkh,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,17,https://www.carousell.sg/p/cervelo-s-series-frameset-size-48-1240324476/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=BOW7RK1_OHkCvLyI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1827
41,Like,6 images,GIANT TCR ADVANCED 3 DISC,"1,650",Like new,Meetup,2 hours ago,Road Bikes,Posted,Used once or twice. As good as new.,"• S | Blue Ashes
• Frame: Advanced-Grade Composite, disc
•Fork: Advanced-Grade Composite, OverDrive steerer, disc
•Shock: N/A
•Handlebar & Stem: Giant Contact
•Seatpost: Giant Variant, composite
•Saddle: Giant Approach
•Pedals: Shimano
•Shifters, Front & Rear Derailleur: Shimano Tiagra
•Brakes & Brakes Levers: Shimano Tiagra hydraulic
•Cassette: Shimano Tiagra, 11x32
•Chain: X10-1
•Crankset: Shimano Tiagra, 34/50
•Bottom Bracket: Shimano, press fit
•Rims: Giant PR-2 Disc wheelset
•Hubs: Giant PR-2 Disc wheelset, 12mm thru-axle
•Spokes: Giant PR-2 Disc wheelset
•Tires: Giant Gavia Course 1, tubeless, 700x28mm (25c), folding
•Weight ≈ 8.9kg (EXTREMELY LIGHT)

‼️ OPEN TO REASONABLE NEGOTIATIONS ‼️ FAST DEAL ‼️",N,NA,NA,Y,Keat Hong LRT Station (BP3),1.37861811,103.74898044,wwgrx,Joined 9 months ago,Very Responsive,Verified,NA,NA,NA,5.0,5,https://www.carousell.sg/p/giant-tcr-advanced-3-disc-1244494462/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2
42,2 likes,10 images,Giant Tcr Advanced Pro 2018 R8000 Ultegra SLR1 Carbon Wheelset Full Road Bike,"1,750",Well used,Meetup,2 hours ago,Road Bikes,Posted,Has minor flaws or defects.,"Spec: 
•M size frame (suitable for 1.7-1.8cm)
•Shimano Ultegra R8000 Full Groupset 11speed
•Giant SLR-1 30mm Carbon Wheelset with Continental GP5000 Tyres 

Planning move out, need let go asap

Last picture: Bike frame got scratch if you don’t mind can come nego with me your best price.",N,NA,NA,Y,Clementi MRT Station (EW23),1.31509495,103.76489041,ds_p123,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,4,https://www.carousell.sg/p/giant-tcr-advanced-pro-2018-r8000-ultegra-slr1-carbon-wheelset-full-road-bike-1244492337/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=6
43,Like,1 image,"Bicycle helmet Safety Drive Zebra JiMove MC Mido Venom Java   adult delivery 26"" seat 16"" mesh lady inch 27.5 kid food Put seat thermal WHATSAPP 89501850",25,Brand new,Mailing,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"🤙For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg


Self collection /  Delivery +$5
For urgent SAME DAY DELIVERY +$20
✅ For Paylah/Paynow to 8950 1850 (Wen) 




You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat



GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,,,littlekay.sg,Joined 2 years ago,Not Responsive,Verified,NA,NA,NA,5.0,3,https://www.carousell.sg/p/bicycle-helmet-safety-drive-zebra-jimove-mc-mido-venom-java-adult-delivery-26-seat-16-mesh-lady-inch-27-5-kid-food-put-seat-thermal-whatsapp-89501850-1241957000/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=FJT3StX2wQq4rthn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1238
