,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
27,3 likes,6 images,Kids Bicycle children bike outdoor sports captain america spiderman design,98,Brand new,Meetup,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"✨Brand new in stock, price including free installation, promotion price, limited stocks.

↘️12 inch $98
↘️14 inch $128
↘️16 inch $138
↘️18 inch $148

🚛 delivery add $10 islandwide fix price 1-3 days upon payment.",N,NA,NA,Y,Golden Wall Factory,1.32711943,103.8484113,paws_n_love,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,4.9,226,https://www.carousell.sg/p/kids-bicycle-children-bike-outdoor-sports-captain-america-spiderman-design-1242703713/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=MGv4OUbhGcKoUr8c&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=939
28,10 likes,5 images,Zulo steel bike,"2,500",Well used,Meetup,3 weeks ago,Road Bikes,Bumped,Has minor flaws or defects.,"Selling this preown zulo steel, with campagnolo 10spd. Just did a full service with new tires and bartape. 

Seatpost c-c 50
Top tube c-c 53

Pm if interested.

",N,NA,NA,Y,28 Midview City,1.35990892,103.8341832,jr-cycle-services,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,5.0,30,https://www.carousell.sg/p/zulo-steel-bike-1227765458/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=6tLs0oWl9wP6QH7C&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1852
29,13 likes,5 images,Specialized S-Works Tarmac SL6 di2 rim brake size 54 powermeter Fact carbon 12r,"5,500",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Specialized S Works Tarmac SL6 di2 electronic rim brake version for sale. 

Sized 54. Based on the Specialized website is good for 170cm-175cm.

 An all rounder road bike . 

Groupset: 
Electronic Ultegra di2 8050 with gs cage rear derailleur. D fly unit installed inside the bar with bar end junction for a clean look. 

Prime Primavera drop bar 40cm (400mm) with S works SL7 90mm stem. (both 1 month old)

S works power saddle 143mm.
 
Crankset: 
Ultegra dual stages powermeter, 52/36 chainring, length 165mm. (1 month old)

Wheelset: 
Fulcrum Speed 40 carbon.
 
Paint chip off and scratches from normal riding.",N,NA,NA,Y,Blk 85 MSCP (Car Park No. QXDWSV),1.295618,103.809303,riomar,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,15,https://www.carousell.sg/p/specialized-s-works-tarmac-sl6-di2-rim-brake-size-54-powermeter-fact-carbon-12r-1242077001/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=v5SEjoaN_oIrtwgW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1154
30,16 likes,9 images,Tommasini Tecno,0,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","*Selling on behalf*
Rider is 1.77m but this setup is ok for 1.68~1.8m with a few tweaks.

Custom built with full Campagnolo Centaur groupset.
Size 53
Specs and geometries are in photo but here's a rough one:
Frame: Tommasini Tecno
Groupset: Campagnolo Centaur 2x11
170mm 50-34T 11-29T
Brakeset: Campagnolo Centaur 
Headset: Chris King
Wheelset:  H Plus Son Archetype rims laced to White Industries T11 Hubs
Seatpost: Thompson Elite Straight
Saddle: Berthoud Leather Aspin open black
Stem: Nitto Technomic 60cm
Handlebar: Soma Hwy One 44cm 
Pedals: Simswork by MKS Bubbly 

Have some freebies if price is right so shoot me an offer and let's negotiate.

Viewing and testing available upon availability,PM for more...",N,NA,NA,Y,Woodlands Community Club (CC),1.43959897,103.78816737,alsonhere,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,24,https://www.carousell.sg/p/tommasini-tecno-1242691370/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=MGv4OUbhGcKoUr8c&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=942
31,11 likes,8 images,TWITTER 7,650,Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,r7000 105,N,NA,NA,Y,Blk 535 Bedok North St3,1.3328169,103.92363506,tanjoe,Joined 7 years ago,Mostly Responsive,Verified,NA,NA,NA,4.9,666,https://www.carousell.sg/p/twitter-7-1239758291/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PgnviL6ynblPIHtG&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1984
32,1 like,7 images,GIANT TCR ADVANCED PRO 1 DISC (Ultegra)M size ( legit very lightly used accept for the paint chip at the fork),"4,000",Like new,Meetup,3 hours ago,Road Bikes,Posted,Used once or twice. As good as new.,"Bought June 2022 , there is still about 2 years left of warranty  ( can chat more about warranty 😀) 

Used for 4 rides Oni , the chip I alr got it check no issues just a normal chip . 

M size ,2021 model 
Stem
Giant Contact SL
Seatpost
Giant Variant, composite
Saddle
Giant Fleet SL
Shimano Ultegra
Front Derailleur
Shimano Ultegra
Rear Derailleur
Shimano Ultegra
Brakes
Shimano Ultegra hydraulic
Brake Levers
Shimano Ultegra hydraulic
Cassette
Shimano Ultegra, 11x30
Chain
KMC X11SL-1
Crankset
Shimano Ultegra, 52/36 with Giant PowerPro power meter
Rims
Giant SLR-1 42 Carbon Disc WheelSystem (F:42mm, R:42mm)
Hubs
Giant SLR-1 42 Carbon Disc WheelSystem, 12mm thru-axle
Weight
≈ 7.6kg",N,NA,NA,Y,Blk 469A Admiralty Drive,1.4485929,103.813065,cadenx,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,5.0,4,https://www.carousell.sg/p/giant-tcr-advanced-pro-1-disc-ultegra-m-size-legit-very-lightly-used-accept-for-the-paint-chip-at-the-fork-1244494347/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=3
33,28 likes,3 images,2021 Gaint TCR SL2 white,750,Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Brought it at $1400.
Used it for less than 100km.
Photo 3 for the slight defect.
Original pedals (not clip on)
Size S
I’m 171.
RFS: did not get much use",N,NA,NA,Y,Kadaloor LRT Station (PE5),1.39941895,103.9164586,james_not_my_real_name,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,4,https://www.carousell.sg/p/2021-gaint-tcr-sl2-white-1238393977/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=FQeuVZaw8aogQOFi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2423
34,3 likes,7 images,VOCLK Fully Carbon Fiber and Internal Cable,"2,400",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","VOCLK Fully modify Carbon Fiber Internal Cables Bike ( Matt black )

Shimano R7020  11Speed 105 groupset
Shimano 105 Hydraulic Brakes
50mm ELITEWHEELS Carbon Wheels
TOSEEK TR550 Handlebar 420-90mm
Weight round 8.5 -9kg+/-",N,NA,NA,Y,Blk 127 Rivervale St,1.39089324,103.90236569,k3zxzun,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,14,https://www.carousell.sg/p/voclk-fully-carbon-fiber-and-internal-cable-1240744911/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UjKEfDhZ58Wtk_79&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1668
35,1 like,9 images,OGK RBC-011DX3 Child seat,150,Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Selling almost new good quality OGK KIDS SEAT , can use until 8 years old . Used it  few times then my kid got bored and won’t ride anymore .
-the seat comes with its origins box and its accessories.
- I’ll provide the link for you to check more , so don’t ask me silly questions thanks 

",N,NA,NA,Y,Edgedale Medical Clinic,1.3662357,103.936485,Babayaga39,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,4.4,23,https://www.carousell.sg/p/ogk-rbc-011dx3-child-seat-1240762653/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UjKEfDhZ58Wtk_79&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1662
36,6 likes,2 images,Parlee Z4 Frame,"1,800",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Rare Parlee Z4 frame and fork. Size M. Rider height 176mm.
With Frizik carbon seatpost and Zipp SL 100mm -17Deg Stem.",N,NA,NA,Y,Blk 267 Toh Guan RoadAt my convenience,1.34003992,103.74535854,projectb2,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,11,https://www.carousell.sg/p/parlee-z4-frame-1229757896/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UjKEfDhZ58Wtk_79&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1670
37,29 likes,7 images,Camp Nova Road Bike,"2,699",Brand new,Meetup,2 weeks ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"CAMP Nova is a high performance full carbon road bike.

Equipped with SHIMANO 105 drivetrain, hydraulic disc brakes, the CAMP Nova is a full carbon bike where both the frame and fork are made of carbon fibre.

Brake: Hydraulic disc brakes
Front derailleur: SHIMANO 105 FD-R7000
Rear derailleur: SHIMANO 105 RD-R7000
Max load: 110 kg
Weight: 9.2 kg
Wheels: 700C (622)

CAMP Nova is a high performance full carbon road bike.

Equipped with SHIMANO 105 drivetrain, hydraulic disc brakes, the CAMP Nova is a full carbon bike where both the frame and fork are made of carbon fibre.

Brake: Hydraulic disc brakes

Front derailleur: SHIMANO 105 FD-R7000

Rear derailleur: SHIMANO 105 RD-R7000

Max load: 110 kg

Weight: 9.2 kg

Wheels: 700C (622)

SizeChoose an option700C - 490mm700C - 520mm700C - 460mmColorChoose an optionDiamondBlackGreyWhite

Description

CAMP Nova Road Bike (bicycle) | MOBOT

The CAMP Nova is a high performance carbon road bike. Viewed highly by riders who cherish a SHIMANO 105 equipped, full carbon road bike with hydraulic brakes.

Equipped with SHIMANO 105 drivetrain and hydraulic disc brakes, the CAMP Nova is probably the most affordable carbon road bike available in Singapore.  Weighing at just 9.2 kg, the CAMP Nova frame and fork are constructed using carbon fibre.

Frame

The CAMP Nova is made of high strength CAMP carbon frame with front carbon fork.

Wheels

This bicycle uses 700 x  25C (25-622) pneumatic tyres.

Safety

The CAMP Nova comes with front and rear hydraulic disc brakes.

SPECIFICATIONS

Wheel Size: 700C (622)

Dimensions: 1630 mm (L) x 420 mm (W) x 890 mm (H)

Frame: Carbon

Fork: Carbon

Drop bar: 400 mm (W), TBA mm (R), TBA mm (D)

Seatpost: Carbon, 300 mm

Wheelset: DEUTER RA40D,  aluminum alloy

Suspension: –

Weight: 9.2 kg

Max Rider Weight: 110 kg

Drivetrain: 22 speed

Chainring: SHIMANO 105 FC-R7000, 36/52T, 130 BCD, 5 bolts

Crank: 170 mm

Cassette: SHIMANO 105 CS-R7000, 11 speed, 11-30T

Bottom bracket: SHIMANO SM-BB72-41B

Shift lever: SHIMANO 105 ST-R7020

Front derailleur: SHIMANO 105 FD-R7000

Rear derailleur: SHIMANO 105 RD-R7000

Brake: SHIMANO 105, Hydraulic, 140mm rotor disc

Tyres: INNOVA-Pro 700 x 25C (25-622)",N,NA,NA,Y,Bedok Mall,1.32498434,103.92936051,mobot.sg,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,4.4,7,https://www.carousell.sg/p/camp-nova-road-bike-1191678772/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LcSLfmyp-7__plsS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1437
38,76 likes,10 images,Merida Reacto 5000 “To The Fore” special edition,"1,900",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Special edition Merida Reacto 5000 for the movie 破风 (Bike specs are same as 2016 Reacto 5000)

Size XS frame
105 brakes
Ultegra shifter
FSA crank
Custom carbon wheels
Time xpresso pedals

Small stone chip on rear chain stay, chain guard well worn. 

Selling due to under utilisation. 

Can view at my place, at my convenience.

Price is negotiable ",N,NA,NA,Y,Primz Bizhub,1.43564372,103.80537392,xiaopanggg,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,31,https://www.carousell.sg/p/merida-reacto-5000-“to-the-fore”-special-edition-1231173684/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=MGv4OUbhGcKoUr8c&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=937
39,9 likes,1 image,"Girls Kids Bike Btwin 14 inch ""Unicorn""",65,Lightly used,Meetup,4 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Girls Kids Bike Btwin 14 inch Unicorn 500 3-5 years - Pink from Decathlon, with basket.",N,NA,NA,Y,"Aspen Heights, 261 River Valley Rd",1.294524,103.840325,romain.m,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,4,https://www.carousell.sg/p/girls-kids-bike-btwin-14-inch-unicorn-1239147203/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=kvvAdmVCNyg10WcJ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2177
40,Like,1 image,"16 inch 6 Speed Gear Foldable bike Foldies Alloy Children Kid Adult Bicycle s1 White 16"" 22 food children 27.5 child mesh lady 24"" rack seat thermal delivery Put 20"" baby inch adult bag kid 16"" 26"" 29 seat WHATSAPP 89501850",220,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 




➡️ 10KG
➡️ 6 Speed Gear
➡️ 16"""" Wheel 
➡️ Ultralight Body Frame 
➡️  Gift 🎁 

✨ TESTING / SELF COLLECT Available
✨Same Day Delivery Available

MORE PHOTOS:
 bit.ly/3gxAIHB

Please whatsapp for inquiry 😊
🤙
🤙 wa.me/6589501850
🤙 wa.me/6589501850
🤙 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,,,hyperk,Joined 2 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,5,https://www.carousell.sg/p/16-inch-6-speed-gear-foldable-bike-foldies-alloy-children-kid-adult-bicycle-s1-white-16-22-food-children-27-5-child-mesh-lady-24-rack-seat-thermal-delivery-put-20-baby-inch-adult-bag-kid-16-26-29-seat-whatsapp-89501850-1238133014/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-K7WvTlu9-8PhyYg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2515
41,16 likes,1 image,Trek Speed Concept Time Trial Road Bike,"4,500",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Willing To Downgrade Or Trade With Fixed Gear

Condition Very Good
Unique Orange Colorway
Impressive Wheelset
Size M(54)
Rim Brakes

Miche Supertype Wheelset
Campagnolo Super Record 11 Speed
Continental Competition Tubular

Rotor 3D+ Crankset
2 Rotor Oval Chainrings

Bontrager Cockpit
Campagnolo Shifters
Campagnolo Brake Levers

Bontrager Aero Seatpost
Adamo TT Saddle

Blackburn Carbon Bottle Cage

Not Including Pedals, Everything Else Is Included",N,NA,NA,Y,Blk 885 Tampines St 83,1.35066761,103.93323709,mrzhang_,Joined 11 months ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/trek-speed-concept-time-trial-road-bike-1241435040/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LcSLfmyp-7__plsS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1442
42,1 like,1 image,Road bike /speed changeable,300,Lightly used,Meetup,5 hours ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Good quality bicycle . Easy to change speed , fast & easy & cool ! ",N,NA,NA,Y,Car Park (No. INY15),1.434578,103.836807,ray.y,Joined 5 years ago,NA,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/road-bike-speed-changeable-1244473626/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=23
43,5 likes,2 images,Rarely use bicycle for sell,550,Lightly used,Mailing · Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,Y,Standard delivery S$4,3 - 4 working days,Y,NTUC Finest,1.37150676,103.84708243,kenny1014,Joined 3 years ago,NA,Verified,NA,NA,NA,5.0,4,https://www.carousell.sg/p/rarely-use-bicycle-for-sell-1241598491/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=xtwi_9JPhWIBh-TS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1382
44,47 likes,5 images,Giant Revolt 1 - Gravel,"1,350 1,400",Lightly used,Meetup,3 weeks ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Selling my Giant Revolt Gravel Bike

Medium Size

RFS: Bike Upgrade

Specs: ",N,NA,NA,Y,Event Space @ Blk 524A Woodlands Drive 14,1.43324815,103.79333228,adobongmanok,Joined 3 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/giant-revolt-1-gravel-1228587544/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PgnviL6ynblPIHtG&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1986
