,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
28,52 likes,9 images,Specialized S-Works Tarmac SL7 Frameset (54),"6,500",Like new,Mailing · Meetup,4 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"As new. Scratch free crash free. Locally bought from T3. Buy local for peace of mind 👍

Steerer uncut.

Includes:
- Frameset
- 100mm stem
- Original seatpost with both carbon and aluminium saddle clamps
- Dura Ace BSA 24 BB

Also have a spare Sram Red Axs groupset on me. Can bundle for a better deal",Y,Same day delivery S$30,Within 1 working day,Y,438 Basketball Court,1.36673777,103.85341568,royeolt,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,412,https://www.carousell.sg/p/specialized-s-works-tarmac-sl7-frameset-54-1238781897/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=rntPEaifUwt4DZ9B&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2287
29,17 likes,7 images,Java diamante road bike,900,Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"In excellent condition. 

Size 46 should fit 150-170cm 

Shimano 105 11 speed gear 
Carbon T800 Fork 
Alu7005 all terrain aero style, hidden wires frame 
Weight ~9.2kg
Tire 700x25cc
DECA 53/39T crank

Selling as I seldom use it, honestly just collecting dust and taking up space ):

Doggo not included",N,NA,NA,Y,The Santorini,1.35231973,103.92725606,.seize.the.day.,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,65,https://www.carousell.sg/p/java-diamante-road-bike-1239213498/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=kvvAdmVCNyg10WcJ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2153
30,1 like,1 image,Fuji Altamira R800 for sale,"1,100",Well used,Meetup,an hour ago,Road Bikes,Posted,Has minor flaws or defects.,NA,N,NA,NA,Y,Lakeside MRT Station (EW26),1.34426913,103.72071206,yesandnohaha,Joined 2 years ago,NA,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/fuji-altamira-r800-for-sale-1244492089/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=7
31,1 like,10 images,Giant Tcr Advanced Pro 2018 R8000 Ultegra SLR1 Carbon Wheelset Full Road Bike,"1,750",Well used,Meetup,an hour ago,Road Bikes,Posted,Has minor flaws or defects.,"Spec: 
•M size frame (suitable for 1.7-1.8cm)
•Shimano Ultegra R8000 Full Groupset 11speed
•Giant SLR-1 30mm Carbon Wheelset with Continental GP5000 Tyres 

Planning move out, need let go asap

Last picture: Bike frame got scratch if you don’t mind can come nego with me your best price.",N,NA,NA,Y,Clementi MRT Station (EW23),1.31509495,103.76489041,ds_p123,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,4,https://www.carousell.sg/p/giant-tcr-advanced-pro-2018-r8000-ultegra-slr1-carbon-wheelset-full-road-bike-1244492337/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=6
32,8 likes,1 image,Merida Reacto 6000,"3,500",Well used,Meetup,6 days ago,Road Bikes,Posted,Has minor flaws or defects.,"First hand.
Custom built.

Merida Reacto 6000 Frameset 2020 model, rim brake, size S, carbon frame, integrated drop bar carbon and seatpost 
Taiwan carbon wheelset 50mm, 25 width with dt350 hub
gp continental tires
Fizik temp argo R5 saddle 
Ultegra cassette R8000 11-30T
Ultegra R8000 rim brake 
Ultegra R8000 FD and RD-SS
Ultegra R8000 Shifter
Ultegra crankset R8000, 170mm 50-34
Ultegra BBR60
KMC X11SL Gold Chain
Cinelli Gel Cork Bar Type
Prime Primavera Aero Carbon Road, 42cm, 31.8mm
3T ARX ii Stem

 
Built total for 5k plus
Rfs: open for trade with M size RB, Birdy or Reach bike.",N,NA,NA,Y,blk 470c Fernvale link,1.39581581,103.8804937,jewew,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,71,https://www.carousell.sg/p/merida-reacto-6000-1243304968/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=omN_uxru5foZSL37&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=643
33,17 likes,6 images,Tommasini SUPER,"1,900 2,000",Well used,Meetup,3 weeks ago,Road Bikes,Bumped,Has minor flaws or defects.,"80's Tommasini SUPER with Campagnolo RECORD groupset ,CC 52"" ,New Victoria 25mm tubular tires,new Tommasini bartape,Campagnolo record pedals, Original paint,serviced ready to ride.",N,NA,NA,Y,Punggol 21 Community Club,1.39350008,103.91347109,ultraman666,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,4.8,32,https://www.carousell.sg/p/tommasini-super-1228251192/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=kvvAdmVCNyg10WcJ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2131
34,12 likes,5 images,S-Works SL6 with Knight Composite Carbon Wheels,"7,500",Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",S-Works SL6 with Knight carbon wheels for sale. The bike comes with full ultegra set up. Size 52. PM for more details. Reason to sell: make more room for babies.,N,NA,NA,Y,Waterway Cascadia,1.4086441,103.8974905,sylbestine,Joined 7 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,6,https://www.carousell.sg/p/s-works-sl6-with-knight-composite-carbon-wheels-1238223360/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=FQeuVZaw8aogQOFi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2463
35,5 likes,1 image,Gray F15 Road Bike 11 speeds,680,Brand new,Meetup,4 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"New build Gray F15 road bike
$680 for matt black
$700 for chameleon/oil slick

11 speeds Senseh Groupset

interested can come down to view at 1 Tampines north drive 3 #06-02 BHCC SPACE

Ride safe...",N,NA,NA,Y,Tampines North Drive 2,1.37350568,103.93224003,benpedal,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,93,https://www.carousell.sg/p/gray-f15-road-bike-11-speeds-1239024829/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XOcjX40NGTj-vB1y&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2217
36,13 likes,10 images,2023 Java J-Air Fuoco Carbon Road Bike (Size: 51),"1,200",Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Lightly used, still like new as in picture. Full carbon with Shimano 105 groupset, the rest specs is in pic. Good for someone who wish to start road cycling, will provide some accessories like bottle cage, light and bike com. Lowballer will be ignored.",N,NA,NA,Y,476 Tampines St 44,1.36180541,103.95355934,the.darkside.project,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,94,https://www.carousell.sg/p/2023-java-j-air-fuoco-carbon-road-bike-size-51-1243817163/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fjjuUJ3Ytehubd9V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=388
37,13 likes,1 image,Scott CR1 Team Bicycle (Shimano 105 R7000 Groupset) [XS Size],"1,200",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Bike components are as follows:
- Scott CR1 Team Carbon Frame (XS - Size 49)
- Shimano 105 R7000 Rim Brake Groupset with Exception of Front Derailleur (Ultegra)
- Fulcrum Racing 3 Wheelset
- Easton Carbon Handlebar, Stem and Seatpost
- Selle Italia SLR Saddle
- Shimano Dual Side SPD Flat Pedals PD-EH500 Included
- OD Grips - Rogue Lock-on Grips

Additional Information:
- Bicycle is suitable for cyclist around 170cm tall.
- Low ballers will be ignored.",N,NA,NA,Y,Blk 324 Clementi Avenue 5,1.31481266,103.7659487,light10,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,9,https://www.carousell.sg/p/scott-cr1-team-bicycle-shimano-105-r7000-groupset-xs-size-1232218222/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AQAt4pfd0qkK4rV9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=562
38,49 likes,10 images,Cinelli Zydeco 2023 Muddy Dry Gravel Touring Bike. Size 54 (M) With Shimano R7000/105,"4,400",Brand new,Meetup,4 weeks ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"IC - Cinelli Zydeco 2023 Muddy Dry Gravel Touring Bike.

Zydeco keeps providing the best for gravel, representing a unique union of road, touring and gravel seeking. Say Zydeco and you say gravel. 

Bike Packing Ready!
The new Zydeco frame make further steps toward gravel and bike packing universe. The increased wheel base allows an easy use of fenders reducing the risk of toe overlap and the 2 extra rivets on the top tube allows the best and secure assembly of node bags.

Condition: New (All parts and components) 

Size: 54 – Medium

Weight: 9.2 kgs

Groupset: Shimano 105 R7000 (2 X 11 Speed)

Warranty: Covered by Cinelli's Manufacturer warranty. Not registered warranty yet.

Front and Rear fender compatible, rear rack eyelets / Extra hanger

See specs in attached photo.

No trades. Not in the hurry to sell, so sorry - lowballers will be politely ignored.

Self collect at Pasir Ris, non-obligatory ride for satisfaction allowed, as long as it does not clash with my schedule. 

PM me for queries.

Price is firm and fixed.

* Not a bike shop.",N,NA,NA,Y,Pasir Ris MRT Station (EW1),1.37287429,103.94928729,coolnite,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,55,https://www.carousell.sg/p/cinelli-zydeco-2023-muddy-dry-gravel-touring-bike-size-54-m-with-shimano-r7000-105-1216024761/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XOcjX40NGTj-vB1y&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2238
40,3 likes,3 images,POC Octal,150,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Blk 36 Bedok South Avenue 2,1.32150821,103.93911606,ayu_i_i,Joined 9 years ago,Mostly Responsive,Verified,NA,NA,NA,4.8,16,https://www.carousell.sg/p/poc-octal-1242217248/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=GQOrMrQJQ-YAUHog&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1100
41,6 likes,8 images,Swords Aethos,"12,000",Like new,Meetup,2 weeks ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Letting go my wife prized possessions due to medical issues which makes her difficult to ride anymore. 

Selling as a whole bike. But able to negotiate if you are keen with only frames at $8250.


Parts below.

Size 49
Handlebar Darimo 
Stem Darimo 
Chainring Rotor Qrings
Groupset Ultegra 11spd
Rolf group set 
Saddle not included

Selling as a whole bike. But able to negotiate if you are keen with only frames at $8250.

Viewing at my house. Pls PM for more pictures if you need it. ",N,NA,NA,Y,Jurong Play GroundsJurong West Avenue 3,1.3368359,103.74585,wak_daun,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,21,https://www.carousell.sg/p/swords-aethos-1238633325/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LcSLfmyp-7__plsS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1398
42,8 likes,5 images,Merida Wheelset,130 150,Brand new,Meetup,3 weeks ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Never ridden on it before. 


Merida giant polygon specialized trek Btwin triban canyon",N,NA,NA,Y,Blk 91 Bedok North Street 4,1.332857,103.940322,ng.jack,Joined 9 years ago,Mostly Responsive,Verified,NA,NA,NA,4.9,41,https://www.carousell.sg/p/merida-wheelset-1229425093/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=BOW7RK1_OHkCvLyI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1799
43,1 like,7 images,GIANT TCR ADVANCED PRO 1 DISC (Ultegra)M size ( legit very lightly used accept for the paint chip at the fork),"4,000",Like new,Meetup,56 minutes ago,Road Bikes,Posted,Used once or twice. As good as new.,"Bought June 2022 , there is still about 2 years left of warranty  ( can chat more about warranty 😀) 

Used for 4 rides Oni , the chip I alr got it check no issues just a normal chip . 

M size ,2021 model 
Stem
Giant Contact SL
Seatpost
Giant Variant, composite
Saddle
Giant Fleet SL
Shimano Ultegra
Front Derailleur
Shimano Ultegra
Rear Derailleur
Shimano Ultegra
Brakes
Shimano Ultegra hydraulic
Brake Levers
Shimano Ultegra hydraulic
Cassette
Shimano Ultegra, 11x30
Chain
KMC X11SL-1
Crankset
Shimano Ultegra, 52/36 with Giant PowerPro power meter
Rims
Giant SLR-1 42 Carbon Disc WheelSystem (F:42mm, R:42mm)
Hubs
Giant SLR-1 42 Carbon Disc WheelSystem, 12mm thru-axle
Weight
≈ 7.6kg",N,NA,NA,Y,Blk 469A Admiralty Drive,1.4485929,103.813065,cadenx,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,5.0,4,https://www.carousell.sg/p/giant-tcr-advanced-pro-1-disc-ultegra-m-size-legit-very-lightly-used-accept-for-the-paint-chip-at-the-fork-1244494347/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=3
44,85 likes,6 images,Wilier Filante SLR - Complete Bike Dura Ace R9270,"7,840",Like new,Mailing · Meetup,14 hours ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Lightly used current year model.
Wilier Filante SLR. 
Size M
Red
Include handlebar 101x420


Complete bike include as follow.
Shimano dura ace 12 speed di2 
R9270
170 52/36
11-30
Handlebar 101/420
DT Swiss wheelset
$7840


We are BikeMartSG where we sell premium bicycle products at the most affordable pricing in Singapore.

Address : 140 Sims Avenue, Singapore 387462
Hours : Monday to Saturdays, 12pm to 7.30pm

3. Direct message on our socials (Facebook/Instagram/Carousell)
4. Website : 

",Y,Custom courier S$30,4 working day(s),Y,Bikemart SG Pte. Ltd.,1.314273,103.878864,bikemartsg,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,185,https://www.carousell.sg/p/wilier-filante-slr-complete-bike-dura-ace-r9270-1207764389/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Rcv-b6pDaCver96S&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=59
45,4 likes,3 images,Fly 12 Sport QHD Cycling Camera,360,Like new,Mailing,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"As good as new. Used less than 10 times for short rides.
Come check to believe it!

Rfs: won't be riding out anytime soon due to relocation. Check my other listing!",Y,Same day delivery S$50,Within 1 working day,N,NA,,,thisisbaba24,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,4.9,54,https://www.carousell.sg/p/fly-12-sport-qhd-cycling-camera-1242248463/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=GQOrMrQJQ-YAUHog&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1090
46,5 likes,3 images,Merida bike: speeder 900,"1,099",Like new,Meetup,2 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"Top of the range fitness bike 

Shimano road components : 10 speeds Ultegra 

Reason : not cycling anymore 


",N,NA,NA,Y,Rivercove Residences EC,1.39214406,103.88737321,riverc1138,Joined 4 years ago,Mostly Responsive,Verified,NA,NA,NA,4.9,61,https://www.carousell.sg/p/merida-bike-speeder-900-1229317415/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=BOW7RK1_OHkCvLyI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1814
47,23 likes,5 images,Dedacciai Strada Atleta 2018 with full Ultegra 8000 Groupset Road Bike,"1,900",Lightly used,Meetup,1 month ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Size: Small
-Monocoque carbon fiber frame highest module Toray UD
-Aero-shaped tubing
-Internal cables routing for shifting device and brake
-Suitable for electronic and mechanical devices
- Adjustable aero seat post 235g with micro offset adjustment
-Monocoque carbon fork 370g UD lay up
-Tapered head tube",N,NA,NA,Y,Blk 110 Bukit Purmei,1.27392972,103.82591936,principiojohn,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,5.0,7,https://www.carousell.sg/p/dedacciai-strada-atleta-2018-with-full-ultegra-8000-groupset-road-bike-1223231389/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=V7GZdavnv2YvW1ug&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2550
