,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
26,3 likes,10 images,Upgraded Decathlon Btwin Ultra AF CF UCI Certified,620,Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","UCI Approved Endurance Frame, Size L
Full Carbon Fork with Aluminium Frame
Shimano Sora R3000 Groupset
Upgraded crankset to Shimano R7000 105
Mavic Aksium Wheelset Thru Axle
Shimano Mechanical Disc Brake
Continental GrandPrix Tyre
Decathlon Bottle Holder
Btwin Rockrider AM 900 Pedal
Trek Bontrager Aeolus Elite Saddle
*Giveaway Clip type pedal, Look KEO Classic

Chain and cassette clean regularly
Done full servicing few months ago
Smooth pedaling and gear shifting
Every parts very new, no repair needed
Cycle around and PCN on weekend only
Come view and test ride until satisfied",N,NA,NA,Y,Yishun MRT Station (NS13)Boon Keng MRT Station (NE9),jayson8628,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,84,https://www.carousell.sg/p/wtt-wts-decathlon-btwin-ultra-500-af-cf-1242933282/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=151
27,4 likes,6 images,"Specialized Allez Sport - Year 2020, Size 52","2,200",Lightly used,Meetup,2 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","> 2020 SPECIALIZED ALLEZ SPORTS
> NO SCRATCHES, SPARE BIKES
> CONDITION 9.5/10
> SIZE 52
> WEIGHT: 8KG

SPECS :
> Full 105 R7020 SHIMANO GROUPSET
> TEKTRO RIM BRAKES
> CARBON AERO HANDLEBAR
> CARBON (55MM) WHEELS
> SPECIALISED POWER SADDLE
> CARBON SEATPOST & FORK
> SHIMANO 105 CLIPLESS PEDALS
> NEW BLACK BARTAPE 
> MAGNET BOTTLE CAGE

> EXCELLENT FOR DAY-TO- DAY AND WEEKEND RACES
> REASON FOR SELLING: MOVING HOUSE SPACE CONSTRAINTS",N,NA,NA,Y,Bakau LRT Station (SE3),tcw.jason,Joined 6 years ago,Mostly Responsive,Verified,1,0,1,5.0,17,https://www.carousell.sg/p/specialized-allez-sport-year-2020-size-52-1243118563/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XqeXk3TZVZ-EbjJg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=16
28,12 likes,1 image,Trek Speed Concept Project One - M size TT / Triathlon,"6,000",Lightly used,Meetup,4 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Model: 2020 Version Speed Concept
Frame : Carbon Fork and Frame
Colour: Purple Phaze/Anthracite.  Purple in day time and Blue at night very shiny and visible. 
Groupset- Ultegra Dura Ace
Wheelset: Bontrager Aeolus Comp, OCLV Carbon, Tubeless Ready. Shimano 11/12 speed freehub.
Shifter: Shimano Dura Ace 11 Speed
Tyre: Brand new GP5000 tyres. 
52/36 Dura Ace Chainrings 

Well maintain and look like new. 
Race proven: 1 x 140.6
With speedbox and drag box
Mileage: Around 1200km. Practice during COVID-19 period on and off,  used only for race in 2023. 

RFS- pending new bike.
No low baller please.",N,NA,NA,Y,Choa Chu Kang Park,okiemerchant,Joined 3 years ago,Not Responsive,Verified,1,0,1,5.0,5,https://www.carousell.sg/p/trek-speed-concept-project-one-m-size-tt-triathlon-1238254921/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=2_aptq-6WHkTwHcY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1989
30,28 likes,9 images,Marin Lombard 1 Gravel Bike,750,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Condition: 9/10
Size: 52 

Great starter bike for those who are gravel curious but still want plenty of speed on the road

Bought in 2022, ridden on mostly roads and some light gravel pathways. Still plenty of life left as I have not ridden in the past 8 months

Moving out so I'm selling it away. Rodalink is currently selling at $1,099.

Will throw in free saddlebag (decathlon), handlebar bag (sacoo), lock (pictured - rockbros), bottle cage (decathlon), and emergency hand pump (pictured, attached to cage), and small tool set (not pictured) if you're a serious buyer . Accessories amount to well above $100. 

Specs:
Shimano Sora 2x9 - speed
Tektro Mechanical Disc Brakes
Vee Tire Co G-Sport 700Cx40mm 

Tags: Marin, Gravel, Road, Bike, Bicycle, Path, Shimano, Sora, Disc Brake, Ride, Cycling, Specialized, Giant, Cannondale, Trek, Scott, Canyon, BMC, Orbea",N,NA,NA,Y,Arc at Tampines,sausagemclovin,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,33,https://www.carousell.sg/p/marin-lombard-1-gravel-bike-1241269473/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HNLe_MwLzqW_xjVu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=945
31,8 likes,1 image,"Wilier Cento Air with Sram Red Etap 12 speed groupset, 3t aero handlebar, zipp carbon stem, Campagnolo Bora one wheelset","6,500",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Helping my friend to sell his pristine condition high end XS (47) Wilier road bike. 

Rest assure, all components are authentic and bought entirely from TriLab. 

RFS: He has quit cycling 

Condition as shown in the picture (8/10). 

PM here for appointment.
Meet @ His house (Yishun 747)
Check out my other listing. 

Price is best in the market, low-baller will be block instantly.",N,NA,NA,Y,Block 747 Yishun Street 72,greenmoose,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,6,https://www.carousell.sg/p/wilier-cento-air-with-sram-red-etap-12-speed-groupset-3t-aero-handlebar-zipp-carbon-stem-campagnolo-bora-one-wheelset-1239341154/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=I6sbBBsu5PCgBN1j&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1623
32,9 likes,10 images,Tern Surge Pro 52,"3,300",Like new,Mailing · Meetup,3 weeks ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Rfs: Wife’s bike. Pristine condition. No time to ride due to busy work schedule and parenting.

Total spent > $6000 on it, many top of the line kits for Roadies newly installed this year. I still do regular maintenance/servicing. Our loss your gain.

See spec below:
Folk: Kitt Design Full Carbon
Seat post: Wheelsport adv
Saddle: Specialized power pro elaston mimic
Wheelset: Timi Carbon 50mm 451 / DT Swiss DT350 upgraded 54T
Groupset: Shimano 105 R7000 (50/34T + 11/28T)
Bearing: Ridea Ceramic BB
Pedals: Shimano pd-eh500 Dual
Drop bar: Controltech Cougar Carbon
Bar tape: Supacaz super sticky Kush
Shifter/brake cable: Jagwire road elite link X4

Any question is welcome. Accept trade with Brompton M6R/L. Thank you!",Y,Same day delivery S$20,Within 1 working day,Y,Punggol MRT/LRT Interchange (NE17/PTC)Oasis LRT Station (PE6)See 2+ locations,originalkarlstech,Joined 7 years ago,Very Responsive,Verified,1,0,1,5.0,139,https://www.carousell.sg/p/tern-surge-pro-52-1237577766/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=msSbywTNadwhpevb&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1689
33,10 likes,1 image,Canyon Endurace WMN AL 7.0,"1,900 2,000",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Great introductory bike for those transiting to road bike. Durable and comfortable.

Bought direct from Canyon in 2021. All parts original. Paid $2.8k for shipping and taxes.

Size S
Aluminium frame 
Shimano 105 group set
Disc brakes 
DT Swiss Wheelset
Will include the original manual guide and tools/accessories

*Pedals not included
*Have switched to waxed chain so generally very clean and well maintained. You have the option to keep the waxed chain or swap back to normal lubricant.

No crash. Just scratches to paintjob due to transportation. 

Looking to sell to clear space. Negotiable for fast deal but no low ballers please.",N,NA,NA,Y,Balestier,absolutluxe,Joined 9 years ago,Mostly Responsive,Verified,1,0,1,5.0,20,https://www.carousell.sg/p/canyon-endurace-wmn-al-7-0-1241832566/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=TIymlxr_zUgvZFmg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=703
34,Like,1 image,Rapha Pro,80,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,Small ,N,NA,NA,Y,Blk 183C Rivervale Crescent,blackangel9413,Joined 7 years ago,Very Responsive,Verified,1,1,1,4.9,119,https://www.carousell.sg/p/rapha-pro-1241439393/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=uFcAXsB0PzxesFso&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=884
35,14 likes,4 images,🔥🆕JAVA SILURO 3 Shimano Sora 18 Speed Road Bike | Disc Brake Hollowtech | Carbon Fork Race Bicycle,799,Brand new,Meetup,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"🔥🔥CLEARANCE Price : $799 (UP:$850)


☑️Ready Stocks, No Pre-order required. 

☑️FREE : Full Bike Assembly & Tuning

☑️FREE : 3 Months of Tuning and Adjustment Limited Warranty 

☑️FREE GIFTS : Bottle Cage



📍Size Available : 

47cm (162-173cm rider)

50cm (172-181cm rider) 



🔸Installment Plan Available🔸
[CONTACT US FOR MORE INFO]



📌 ADD ON (Limited Sets): 
Package 1 - $25 : 

▪️USB Rechargeable Front Light + Rear Light, ▪️Cable Lock,  ▪️Upgraded Bottle Cage Design  


Package 2 - $48 : 

▪️USB Rechargeable Front Light + Rear Light, ▪️5 Digit Number Lock,  ▪️Upgraded Bottle Cage Design, ▪️Phone Holder



           🤝DEALING OPTIONS🤝

◾Collection  @ 9002 Tampines St 93 / Singapore 528836 (Appointment Only) 🏢

OR 

◾ 🚚Island Wide Bike Delivery🚚 @ Additional $35




Specifications :

Frame: JAVA UCI Certified Aluminium 

Fork : JAVA Carbon Aero Fork 

Shifters : Shimano R3000 Sora 2 x 9 Speed 

Rear Derailleur : Shimano R3000 Sora 9 Speed

Brakes : DECAF Semi Hydraulic Disc Brakes 

Crankset: DECAF 50-34T Hollowtech Crank

Cassette: 12-28T Road

Rims : DECA 40mm High Profile Rims 





☑Follow our Telegram Channel for latest products & upcoming promotions 
t.me/bikecosg

☑Check out our Listings for more Bicycle, Parts & Accessories
",N,NA,NA,Y,9002 tampines St 93 Level 4,bikeco,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,1k,https://www.carousell.sg/p/🔥🆕java-siluro-3-shimano-sora-18-speed-road-bike-disc-brake-hollowtech-carbon-fork-race-bicycle-1239052845/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=msSbywTNadwhpevb&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1724
36,35 likes,1 image,Canyon Endurace 2021 CF SL 7 R7000 Carbon Wheelset Full Road Bike,"1,800",Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","CANYON ENDURACE CF SL 7 2021 R7000 CARBON WHEELS FULL BIKE

•Canyon Endurace CF SL 7 2021 Full Carbon Frameset UCI Approved
•Shimano R7000 105 Full Groupset 11speed with Ltwoo Ceramic Carbon OSPW
•Carbon Wheelset with Continental GP5000 Tyres
•Canyon Cockpit with New Ciclovation Bartape

Like new condition with zero issues
Light & fast, sexy all-black stealth build

Please contact @83315987 if you are interest~!!
",N,NA,NA,Y,Medicus Clinic Jurong West St 42,cl24zy,Joined 3 years ago,Very Responsive,Verified,1,0,1,5.0,19,https://www.carousell.sg/p/canyon-endurace-2021-cf-sl-7-r7000-carbon-wheelset-full-road-bike-1242977229/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=114
37,10 likes,9 images,Road Bicycle | Decathlon Triban RC120 | Size XS,450,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","- Loved this bike but letting go. 
- Condition: 9/10
- Price is Negotiable
- Originally bought at $570 in 2020

Technical information 
- Sizing: XS (1.45-1.54m)
- Weight without pedals: 10kg in size XS
- Frame: 6061 T6 aluminium.
- Carbon fork
- Handlebar width (axle-to-axle): 400mm
- Drivetrain: Microshift 8-speed shifter.
- Crankset / cassette: Microshift 11 × 34 cassette (11/13/15/18/21/24/28/34). Prowheel double chainring 34/50 crankset.
- Rim brakes
- Wheels: Triban 700 wheels, Aero 28 hubs
- Tyres: Triban Protect 700 x 28 tyres.
- Saddle: Triban ErgoFit saddle. 
- Seat post: Aluminium Triban aluminium seat post. Diameter. 27.2 mm. Length: 250mm
- Pedals: Double-sided pedal with toe clips

",N,NA,NA,Y,Woodlands MRT Interchange (NS9/TE2)Weekdays 12pm OR 6pm ,lion.heart,Joined 5 years ago,Very Responsive,Verified,1,0,1,5.0,25,https://www.carousell.sg/p/road-bicycle-decathlon-triban-rc120-size-xs-1242237264/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VioJffVBl_pqBZeY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=469
38,7 likes,1 image,Giant fastroad advanced 1 size ML |hybrid roadbike,"2,488",Like new,Mailing,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"One of the most comfortable and high end hybrid bike to get in sg!

Giant fastroad advanced 1 
Size ML
Full shimano r7000 x tektro hydraulic brakes!
Approx 9+kg only!!!

Slight nego only…..
Don’t low ball thanks ",Y,Standard delivery S$2.5,3 - 4 working days,N,NA,shopforyou.sg,Joined 9 years ago,Very Responsive,Verified,1,0,1,5.0,154,https://www.carousell.sg/p/giant-fastroad-advanced-1-size-ml-hybrid-roadbike-1238515027/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CBPrbDlEVepG683U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1909
39,1 like,1 image,"26 Inch Single speed Road bike Road Bicycle with disc brakes Can add Backrack rear rack 26 seat 29 child mesh 24 kid baby 20 bag "" thermal lady inch WHATSAPP 89501850",189.03,Brand new,Mailing,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 





- Single Speed
- 26"""" Wheel Size
- High Carbon Steel
- Dual Disc Brakes 

You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery Free,3 - 4 working days,N,NA,bettercycle,Joined 2 years ago,Not Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/26-inch-single-speed-road-bike-road-bicycle-with-disc-brakes-can-add-backrack-rear-rack-26-seat-29-child-mesh-24-kid-baby-20-bag-thermal-lady-inch-whatsapp-89501850-1241458613/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XFqURe1R8ncLbkNK&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=977
40,3 likes,9 images,2023 Raleigh LOGIC hybrid road bike |24/27/30 speed,328,Brand new,Mailing,3 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Entry bike good choice ✌🏻

Please choose 
Colors:Black,White,Blue, Grey
Speed 24/27/30
$328/$428/$528
Flat bar or Dropbar (same price)

Lead time required 10-14days minimum 

Join our telegram for more exclusive deals
Shopforyousg

",Y,Same day delivery S$30,Within 1 working day,N,NA,shopforyou.sg,Joined 9 years ago,Very Responsive,Verified,1,0,1,5.0,154,https://www.carousell.sg/p/2023-raleigh-logic-hybrid-road-bike-24-27-30-speed-1242979842/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=108
41,Like,7 images,Giant SL contend M,"1,100",Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","[Lowballers stay away]

Bought this during pandemic and never could fully ride it. moving now and plan to sell. also got a bad back so can't continue.

let me know if you have any questions or you can come down to collect. 


1. Bar tape upgraded
2. tiagra group set (9x2)
3. mechanical hybrid hydraulic disc brakes
4. carbon wheels
5. tubeless tires
6.give away 2 X seats for comfort worth $80 
7. free pumps worth  $40
8. original pedals on hand
9. road clip and track side Shimano pedals worth $80",N,NA,NA,Y,Bus Stop 50211 (Opp Balestier Pt),jeymj,Joined 8 years ago,Very Responsive,Verified,1,1,1,4.5,34,https://www.carousell.sg/p/giant-sl-contend-m-1243032269/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UtvBMiLOA9UC6cr6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=71
