,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
26,108 likes,1 image,Gios Steel Dura Ace 9000 11-speed,"1,500",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Gios Steel Frame
Dura Ace 9000 11-speed
Ridea Ceramic Oversized Cage

Full custom built carbon wheelset with carbon spokes 1.35kg

No pedals.

In storage most of the time.

For fitment 1.68m to 1.78m

A steel at a steal...",N,NA,NA,Y,Anchorvale,peppa76,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,450,https://www.carousell.sg/p/gios-steel-dura-ace-9000-11-speed-1229383982/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=e8UBo6k3iv7O7SH-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1335
27,16 likes,3 images,Giant Momentum 7000,500,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Momentum 7000 By Giant, fits 1.6-1.75m

Bought this city bike a year ago to cycle. As im relocating, decided to put this bike up for sale. Everything cycles well. But because it's been left aside due to my busy work schedule, I think it's good to send in for servicing etc.

It has 7 speed Shimano gear system, leather wrapped handles, Kickstand, bells and water bottle cage. Rack at the back for mounting baby seats / baskets etc

Not intending to go any lower as its already priced to sell. Meetup to collect or can help to arrange a transporter to deliver to your place.",N,NA,NA,Y,Singapore / Singapura / 新加坡 / சிங்கப்பூர் (Singapore),redlogo,Joined 9 months ago,Very Responsive,Verified,1,0,1,5.0,8,https://www.carousell.sg/p/giant-momentum-7000-1242297763/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Lw4R2vI-g1EbCfpx&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=438
28,51 likes,9 images,[WTS/WTT] Twitter R5 Full Carbon Roadbike,"1,500",Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Fully Carbon Roadbike Original price 1.9K
Frame:Size 50(M) Reflective Carbon Fiber T800 Twitter R5 Disc(Fully Hidden cables)
Front deraileur: Sram Rival
Rear derailleur : Sram Rival
Shifters: Sram Rival
Wheelset:Retrospec Racing 8 Carbon Fiber wheels with HED. Decals
FullBike weights around 8.9kg and is very reliable and goes extremly fast while being smooth. 
NOT a single paint chip or scratch,Inspect when buying.
Can include free decathlon saddlebag(not the one in the first pic)
DOES NOT include speedometer and front light but will include the mount for your own speedo and light
Dm for more info or pics
",N,NA,NA,Y,Block 308 Jurong East St 32,mr.gnome,Joined 3 years ago,Very Responsive,Verified,1,0,1,5.0,30,https://www.carousell.sg/p/wts-wtt-twitter-r5-full-carbon-roadbike-1238881248/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=5GKW_1WlFKk-ppz8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1769
29,9 likes,4 images,Specialized Tarmac SL5 for SALE!,"5,300",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Selling my beloved Specialized Tarmac SL 5. 
Specification:
Size: 49
Component: Ultegra 6800 11 Speed with 11 - 32T
Crankset: FSA 50/34T
Tyre: Continental 5000 (still new)",N,NA,NA,Y,25 Telok Blangah Crescent,biltan67,Joined 8 years ago,Not Responsive,Verified,1,0,1,5.0,4,https://www.carousell.sg/p/specialized-tarmac-sl5-for-sale-1229693454/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XFqURe1R8ncLbkNK&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=987
30,2 likes,3 images,sspu,130,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,only use few time only same like new,N,NA,NA,Y,Blk 174C Hougang Avenue 1,8930angkoon,Joined 6 years ago,Mostly Responsive,Verified,1,1,1,4.2,165,https://www.carousell.sg/p/sspu-1241202516/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XFqURe1R8ncLbkNK&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1004
31,2 likes,10 images,TRIFOX X18 Carbon Frameset [disc brakes TA only],"1,450",Brand new,Mailing · Meetup,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Full Carbon Fibre Aero Road Bike with internal cabling through integrated stem and handlebar. Built from the blueprint with the intention to be sleek and stylish.

Technology and innovation has been developed from the foundations of previous models to be transcended to this new frame. If you are looking for a clean and neat bike. Trifox X18 is designed just for you!

The carbon fiber raw materials is derived from Toray T800 high-quality. The carbon fiber is flexible on the outside and rigid on the inside. It is lighter than aluminum alloy, but more strength than steel. 

Colours: Silver Gradient • Matte Black
Sizes: 44 /49 /52 /54 /56 /58 cm
Frameset includes: Frame, Fork, Headset, Seat post, seat clamp
Warrenty on Frame: 2 years

•

Follow us on instagram
@spokeproject

58 Senang Crescent 
02-16 [tank16]
Nearest MRT: Kembangan 
[EAST side]

Whatsapp @ +65 9846 1016",Y,Custom courier S$26,1 working day(s),Y,"57 Senang Crescent58 senang crescent s416625, 02-16",SpokeProject,Joined 9 years ago,Mostly Responsive,Verified,1,1,1,4.9,45,https://www.carousell.sg/p/trifox-x18-carbon-frameset-disc-brakes-ta-only-1241009971/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=xbNpolAVteU4e8TN&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1055
32,37 likes,5 images,Scott Foil 30,"1,800",Lightly used,Meetup,5 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Frame Only: Scott Foil 30
Colour: Chameleon Colour Changing
Condition: Used
Frame Size Available: S
Groupset: Electronics
Price: $1,800

Options to build up to a complete bike are available.

We are BikeMartSG where we sell premium bicycle products at the most affordable pricing in Singapore.

Address : 140 Sims Avenue, Singapore 387462
Hours : Monday to Saturdays, 12pm to 7.30pm",N,NA,NA,Y,Bikemart SG Pte. Ltd.,bikemartsg,Joined 5 years ago,Very Responsive,Verified,1,1,1,5.0,184,https://www.carousell.sg/p/scott-foil-30-1242641022/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RhKUZucfkwyXqkCD&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=289
33,4 likes,2 images,WTT/WTS Polygon Helios C2.0 ,200,Lightly used,Meetup,5 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","WTT for only road bike (mlf triban RC 120 , i will
top.)

well maintained and in good condition 

- rear gear is not shifting smoothly but still useable 
- bar tape needs to be replaced.

don’t be shy to dm , i don’t bite 😆",N,NA,NA,Y,Woodlands MRT Interchange (NS9/TE2)pm for meet up location ,chrizztizn,Joined 5 years ago,Very Responsive,Verified,1,1,1,4.2,5,https://www.carousell.sg/p/wtt-wts-polygon-helios-c2-0-1242626074/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RhKUZucfkwyXqkCD&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=298
34,65 likes,7 images,2021 Trek madone slr 6 size 50 ( NEGOTIABLE),"6,000 7,000",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","
1.Trek madone slr 6 size 50 (disc brakes)
2.Reynolds AR58 
3.Shimano ultegra R8020 mechanical Groupset 11 speed
4. Favero Assioma Shi Duo
5. Prologo saddle
6. Bontrager ion 200RT REAR AND FRONT LIGHT
7. GP5000 tyres 
8 . Bike is fully PPF
9. Shimano dura-ace disc
10. KMC 11SL chain
11. Meilan bike computer",N,NA,NA,Y,Serangoon Gardens Country Club,secondhandserenade31,Joined 8 years ago,Mostly Responsive,Verified,1,0,1,5.0,29,https://www.carousell.sg/p/2021-trek-madone-slr-6-size-50-negotiable-1230851549/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Ve_FZZb3bZqo2iFr&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=619
35,10 likes,4 images,Giant TCR PRO 0,"4,700",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Selling my TCR PRO 0 (M)

Come with 

Giant power meter  brand new (last year Aug )
UT DI2 11speed 

SLR1 42mm continental 
Tyres STR GP5000 (FRONT 26/REAR 28)

Nova Ride OSPW 

Cassette dura ace 11-28

KMC gold chain

Garmin mount 

carbon bottle cage x2 

All is good condition 
Because need to upgrade 

price negotiable",N,NA,NA,Y,Chao Chu Kang Ave 5,19jackson95,Joined 2 years ago,NA,Verified,0,1,1,5.0,3,https://www.carousell.sg/p/giant-tcr-pro-0-1240942575/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=4OrARvwEYBu13cPH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1080
37,3 likes,1 image,Road bike XL update,400,Like new,Meetup,2 days ago,Road Bikes,Posted,Used once or twice. As good as new.,Good condition include helmet bike  airpumb all will  letgo,N,NA,NA,Y,Boon Lay MRT Station (EW27)Lakeside MRT Station (EW26)See 1+ locations,aaron836,Joined 2 years ago,Very Responsive,Verified,1,0,1,4.8,27,https://www.carousell.sg/p/road-bike-xl-update-1243056784/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XqeXk3TZVZ-EbjJg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=49
38,6 likes,5 images,roadbike,0,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,Clickbait price!Offer me a price Can trade but only with MTB.Son lost interest he only rod few times.Dm for more pics or anything,N,NA,NA,Y,Bedok,nasszm,Joined 9 months ago,Very Responsive,Verified,1,0,1,3.0,2,https://www.carousell.sg/p/roadbike-1241949853/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Ve_FZZb3bZqo2iFr&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=627
39,29 likes,3 images,Basso Diamante SV Frameset ONLY - size 48,"3,499",Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"For sale -  Basso Diamanté SV frameset size 48
- including handlebar and seatpost. 

This bike have very low mileage which less than 1000km.

Feel free to Pm me for more info

RFS: new project coming soon 


",N,NA,NA,Y,Blk 351 Clementi Avenue 2,legsorecannotride,Joined 3 years ago,Very Responsive,Verified,1,1,1,5.0,5,https://www.carousell.sg/p/basso-diamante-sv-frameset-only-size-48-1238463579/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CBPrbDlEVepG683U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1923
40,70 likes,10 images,🔥11.11 FIRE SALE STARTS NOW 🔥 BNIB Fizik Bartape (Vento Solocush) 💯READY STOCK WITH FREE DELIVERY💯 Road bike/ Foldable Bike/ Hybrid Bike/ Gravel Bike,36.90,Brand new,Mailing · Meetup,4 days ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"🔥PROMOTION STARTS NOW 🔥

✨ DISCOUNTS AVAILABLE WITH MORE THAN ONE ITEM PURCHASED🌟

FREE DELIVERY! SAVE TIME , SAVE MONEY 💰 

Grab this BRAND NEW AUTHENTIC Fizik Vento Solocush Bartape to improve your ride!! 
Brand new in packaging!!
Selling cheap due to extra stock, grab yours today, while stocks last!

All colours available!!
White, Red, Black, Yellow, Green

Retails at $49.90, selling much cheaper here. 
Price: 
1 for $36.90
2 for $69.80

Package Content:
2 x Classic Touch Superlight Bar Tape 
2 x Strips Sticker included
2 x Fizik Plugs 

A professional bar tape made by solocush, 2,7 mm thick, tacky touch.  The Fizik Vento Solocush Tacky Bartape features a streamlined cushioned construction with ultimate control. The tacky finish provides a non-slip surface with a raised texture that performs in all whether conditions. The Vento is bred for racing and is ready to win.
FEATURES:
Vento are race bred tapes for ultimate control and reduced weight.
Solocush is Fizik’s most streamlined cushioned construction, a single-layer chunky platform to rest on during longer rides without compromise on weight.
Tacky finish aids a sticky nonslip surface with a raised texture for ultimate grip in every condition.
Thickness: 2.7mm,Length: 2350mm, weight: 34.3g

Other sellers selling cheaper but you can question their authenticity, GET YOUR MONEY’S WORTH💯

Information about seller:
- Official Authorised Carousell Business Corporate Merchant 
- Trusted retailer with over 700 reviews on Carousell 
- 8 years of experience in the bicycle industry, operating on multiple platforms 
- Supports National Athletes and works with local bike shops to make premium products affordable ",Y,Standard delivery Free,3 - 4 working days,Y,Bishan MRT Interchange (NS17/CC15),Bikes.galore,Joined 8 years ago,Very Responsive,Verified,1,1,1,4.9,862,https://www.carousell.sg/p/🔥11-11-fire-sale-starts-now-🔥-bnib-fizik-bartape-vento-solocush-💯ready-stock-with-free-delivery💯-road-bike-foldable-bike-hybrid-bike-gravel-bike-1129708841/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=usBQjKnNoP0k5LsI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=216
41,42 likes,4 images,Bianchi Sempre Pro,"2,000",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"TRADES WELCOME

PRICE FOR FB 2000 FIRM

Purchased from Spokesproject
Size 50 with minor paint crack at drive side of bb area not noticeable unless closeup as hidden behind crank
ultegra r6800 mechanical groupset
fouriers ospw
DT Swiss 350 SP laced to Taiwan carbon 50mm
supercaz scorch saddle 
3T Ergonova team with 3T Arx2 team cockpit both with custom decals looks pretty amazing 
Deda superlegero seatpost
almost all bolts has been swapped to titanium 
Shimano 105 clipless pedals
powermeter and lights not included
previous seller had a pic of the serial number however not to be found on the frame when I received therefore might be OEM so buy at ur own risks, not in a rush to sell 


Delivery can be discussed",N,NA,NA,Y,Ballota Park,wgtforroad,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,3,https://www.carousell.sg/p/bianchi-sempre-pro-frameset-1240180536/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=B7EI4Swj_Yf930cZ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1370
42,10 likes,6 images,Canyon Endurance CF 7 Carbon Road Bike,"3,000",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Only 1 year old. I’m selling this bike to change to a TT bike.

Size L
Brand new chain
Shimano 105 derailleur
Shimano Ultegra Cassette (11-speed)
Disc brakes
Pedals, manuals & accessories included ",N,NA,NA,Y,Redhill MRT Station (EW18),sharp8844,Joined 5 years ago,NA,Verified,1,0,1,5.0,1,https://www.carousell.sg/p/canyon-endurance-cf-7-carbon-road-bike-1242238680/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VioJffVBl_pqBZeY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=467
43,17 likes,3 images,Allez sprint,"3,250 3,500",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","-American flag limited edition Frame 
-Size 52
-SRAM force group set 
-Carbon Sram red crank arm 
-Fizik stem And bar 
-Scope R4c carbon wheels with ceramic speed bearing 
-Gp5000 tubeless tire( setup tubeless alr)
-Elite bottle cage 
-Look keo blade carbon paddle 
-Kmc SL gold chain 
-Comes with the garmin/wahoo mount


The bike is very stiff can compare to carbon bikes out in the market 



I am willing to have slight negotiation with the price








#Specialised #allez sprint #sram #ceramic #scope #Fizik #limited edition #road bike #gp5000 #52",N,NA,NA,Y,Blk 205C Compassvale Lane,jael1,Joined 6 years ago,Very Responsive,Verified,1,1,1,5.0,29,https://www.carousell.sg/p/allez-sprint-1239053919/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=msSbywTNadwhpevb&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1723
44,13 likes,10 images,Reach GT Birdy Mini Velo foldable bike bicycle Shimano Ultegra DT Swiss Panaracer 451,"2,900",Well used,Meetup,2 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Cycles perfectly, just tuned 

- PPF wrapped 
- Shimano Ultegra gears
- Shimano Ultegra Crank 
- KCNC Titanium Ti Pro Light 8000 seat post  
- DT Swiss 350 Carbon Wheelset 
- Colorplus rear suspension 
- Shimano XT Deore hydraulic brakes 
- KCNC oversized pulley 
- Deda superzero dropbar
- Ceramic BB
- Tito titanium pedals
- Stone chainring
- Panaracer 451 tyres
- Just tuned up 

Have a few more birdy bikes for sale 

Check out ‘Birdy GT foldable bike bicycle’, available at S$2,400 on #Carousell ",N,NA,NA,Y,Luxus Hills Park,homemove,Joined 9 years ago,Very Responsive,Verified,1,1,1,4.9,54,https://www.carousell.sg/p/reach-gt-birdy-mini-velo-foldable-bike-bicycle-shimano-ultegra-dt-swiss-panaracer-451-1243093520/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XqeXk3TZVZ-EbjJg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=35
