,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
27,26 likes,7 images,Twitter Sniper pro carbon frame on Tiagra hydraulic R4720 52cm,"1,000",Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Twitter - Sniper Pro 52cm
Tiagra Hydraulic groupset R4720
Rider needs to be 175cm to 180cm",N,NA,NA,Y,Kopitiam (Bukit Batok),rexxon701,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,19,https://www.carousell.sg/p/twitter-sniper-pro-carbon-frame-on-tiagra-hydraulic-r4720-52cm-1238718456/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=iR1UKnaDCp65iZuh&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1854
28,Like,1 image,"GOOD QUALITY Shimano gear 20"" Foldable bike Foldies Folding bicycle hito java 7 speed gear 26 rack thermal kid lady inch child seat "" children 27.5 20 baby 24 WHATSAPP 89501850",300,Brand new,Mailing,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 





7 Speed Shimano gear
406 Wheelset
Dual Disc Brake
Foldable pedal
Thick cushion seat

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,lin-shop,Joined 2 years ago,Not Responsive,Verified,1,0,1,4.6,9,https://www.carousell.sg/p/good-quality-shimano-gear-20-foldable-bike-foldies-folding-bicycle-hito-java-7-speed-gear-26-rack-thermal-kid-lady-inch-child-seat-children-27-5-20-baby-24-whatsapp-89501850-1238820837/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Kc5ysDvepXtYCCif&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1948
29,6 likes,1 image,Canyon Endurace CF 8 - Size S,"3,500",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Barely used bike ( Rode ~5 times only). Never crashed and well maintained. 

RFS: Don’t cycle anymore

",N,NA,NA,Y,Haw Par Villa MRT Station (CC25),jat07,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,4,https://www.carousell.sg/p/canyon-endurace-cf-8-size-s-1242031973/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=eMHu6E52kVSuPVld&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=602
30,58 likes,7 images,Cervelo P2 (56cm) TT bike modded to road bike,"1,700",Well used,Meetup,3 months ago,Road Bikes,Posted,Has minor flaws or defects.,"This is a cervelo p2 time trial bike that has been
modded to a road bike. All the brake and shifter
wirings have been housed in the frame ( no wires are visible from outside ) shimano 105 rear
derailleur and shimano ultegra front derailleur
with FSA crank. Wheels are shimano r500. The tyres are continental grand prix 4000. The shifters are also shimano 105.",N,NA,NA,Y,Farmway LRT Station (SW2),tawfeeq.sultan,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,45,https://www.carousell.sg/p/cervelo-p2-56cm-tt-bike-modded-to-road-bike-1226556943/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sgu_vJd2todrVDay&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2404
31,Like,3 images,"10% off BRAND NEW 2022 Orbea Terra H30 1X Gravel Bike was $4,239 NOW just $3,815","4,239",Brand new,Mailing,3 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Direct from the Singapore distributor, this bike is brand new and assembled by Orbea-trained mechanics
Available colours/sizes
Black - Small, Medium, Large

FRAME - Orbea Terra Hydro disc, hydroformed triple butted aluminium, HS 1,5"", PF, Thru Axle 12mm x 142mm rear, thread M12x2 P1, DT internal cable routing, 27,2mm seat tube, MMS system
FORK - Orbea Terra OMR carbon disc fork, full carbon steerer,
CRANKSET - Alloy forged 40t
HEADSET - FSA 1-1/2"" Integrated Aluminium Cup
HANDLEBAR - OC GR30-R Gravel Riser, Reach 70, Drop 125, Flare 12, Rise 15, w/Di2 hole
STEM - OC RP21 Road Performance ICR, -6º, IFC01 Computer mount interface
SHIFTERS - Shimano ST-RX600
BRAKES - Shimano RX400 Hydraulic disc
CASSETTE - Shimano CS-M7000 11-40t 11-Speed
REAR DERAILLEUR - Shimano RX812 GS
CHAIN - Shimano HG 601
WHEELS - Orbea wheel: Ready GR with 12mm E-Thru hubset Shimano RS470 28H
TYRES - Vittoria Terreno Dry Gravel G2.0 TNT 700x38c
SEATPOST - OC2 Carbon 27.2 Offset 20
SADDLE - Fizik Aliante R5
HANDLEBAR PLUGS - Orbea Eva
FRONT WHEEL AXLE - Orbea Thru Axle 12x100mm M12x2 P1 Solid
REAR WHEEL AXLE - Orbea Thru Axle 12x142mm M12x2 P1 Solid inner threaded",Y,Standard delivery Free,3 - 4 working days,N,NA,Orbea_Singapore,Joined 11 months ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/10-off-brand-new-2022-orbea-terra-h30-1x-gravel-bike-was-4-239-now-just-3-815-1243154744/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gYCyoMW4wGEPd65k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=46
32,10 likes,8 images,Vitus 979 Dural 50cm roadbike,"1,600",Lightly used,Meetup,4 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",50cm frame built with Shimano Golden Arrow groupset. Excellent condition with new cables and chain. The similar Red frame listed has been sold.,N,NA,NA,Y,Lakeside MRT Station (EW26)Lakepoint Condo 648923,mellette,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,86,https://www.carousell.sg/p/vitus-979-dural-50cm-roadbike-1238232019/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=njJIduQ4l4ciRUUW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2027
33,14 likes,4 images,Roval CLX 50 (disc) wheelset (front + rear),"1,799",Well used,Meetup,1 month ago,Road Bikes,Posted,Has minor flaws or defects.,"
•Some room to negotiate (sale only, no trade)
• Reason for sale: Changing wheelset
• Some scuff marks on the front/rear
• Upgraded with DT Swiss 240 54-tooth ratchet 
• Weight = 1,415g

REAR
Rim Material: Carbon
Braking Surface: Disc brake only
Rim Depth: 50mm
Rim Width: 20.7mm internal, 29.4mm external
Spoke Pattern: One-cross/Two-cross (2:1)
Spoke Count: 24
Spoke Type: DT Swiss Aerolite T-head
Nipple Type: DT Swiss Pro Lock hexagonal
Rear Hub: Roval AFD2, Centerlock, CeramicSpeed bearings, DT Swiss 240 internals, 11-speed, quick-release or 142x12mm thru-axle end cap
Assembly Method: Hand-built
Extras: Roval padded wheelbag, Roval steel quick-release, Roval tubeless plugs and tubeless valve,142x12mm thru-axle & quick-release end caps
Weight: 770g


FRONT
Rim Material: Carbon
Braking Surface: Disc brake only
Rim Depth: 50mm
Rim Width: 20.7mm internal, 29.4mm external
Spoke Pattern: Two-cross/Radial (2:1)
Spoke Count: 21
Spoke Type: DT Swiss Aerolite T-head
Nipple Type: DT Swiss Pro Lock hexagonal
Front Hub: Roval AFD1, Centerlock, CeramicSpeed bearings, quick-release or 12mm thru-axle end cap
Assembly Method: Hand-built
Extras: Roval padded wheelbag, Roval steel quick-release, Roval tubeless plugs and tubeless valve,12mm thru-axle & quick-release end caps
Weight: 645g
",N,NA,NA,Y,Lorong Chuan,hcra_62,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,5,https://www.carousell.sg/p/roval-clx-50-disc-wheelset-front-rear-1237912128/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=wK8sHFOOSA5bCC8P&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2177
34,19 likes,5 images,Bianchi Infinito CV size 57cm,"4,600",Well used,Meetup,1 week ago,Road Bikes,Bumped,Has minor flaws or defects.,"Bike is in good condition. 
Bike just serviced. Ready for next owner! 
Saddle and wheelset almost new as changed them soon after I gotten the  bike.
Feel free to ask any questions
RFS: New Bike came!

Frame: Infinito CV Disc Carbon w/Countervail, Mechanical/Electronic Di2/EPS shifting compatible
Fork: Bianchi Full Carbon w/Countervail, 1,5″ head, Disc Brake, flat mount
Headset: Fsa Orbit C-40-ACB
Shifters: Shimano Ultegra ST-R8020 2x11sp hydraulic disc brake
Rear derailleur: Shimano Ultegra RD-R8000 SS 11sp
Front derailleur: Shimano Ultegra FD-R8000
Crankset: Shimano Ultegra FC-R8000 50x34T, Hollowtech II
BB: Shimano SM-BB72-41B
Chain: Shimano Ultegra CN-HG701-11, 11sp
Sprocket: Shimano Ultegra CS-R8000, 11-30T
Brakes: Shimano BR-R8070
Wheels: Vision Trimax 30 disc brake, 700X19c rims, thru axle front 12x100mm – rear 12X142mm (standard specification)
Tyres: Vittoria Rubino Pro G2.0 700×28
Stem: Reparto Corse 3D Forged alloy 7050
Handlebar Reparto Corse Compact Flat Top, alloy 2014
Seatpost: Infinito Full Carbon, clamp with alloy head adjustable and reversible +/- 35mm
Saddle: Fi’zi:k Argo Tempo R5, nylon carbon reinforced shell w/ WingFlex, S alloy rails, 260x150mm
Rotors: Shimano SM-RT800 Center Lock, diam. 160mm
Colours: CK16/Black Full Glossy or Black/Graphite Full Glossy

Cervelo, specialized, giant, tarmac, Merida, pinarello, r5, s5, road bike",N,NA,NA,Y,[email protected],grandtour,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,28,https://www.carousell.sg/p/bianchi-infinito-cv-size-57cm-1212828100/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0QG0HuqBxfGXyj0V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=521
35,11 likes,10 images,20” Forever bicycle - 7 shimano gear,50 60,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Selling this 7 gear bicycle - seldom use . Collect at my address near woodleigh mrt ,N,NA,NA,Y,Woodleigh MRT Station (NE11)206C206 Woodleigh Link,ngvin88888,Joined 1 year ago,Very Responsive,Verified,1,1,1,5.0,123,https://www.carousell.sg/p/20”-forever-bicycle-7-shimano-gear-1240552998/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=h3n5s3b1Hbj9TsLT&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1247
36,18 likes,1 image,Hybrid bicycle,135,Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Riverside 100.
Frame - S
Gears - 1 x 6 (Working condition)
Brakes - Clipper (working condition)
Tyres - 700c (good condition)
Note: No delivery arrangement.",N,NA,NA,Y,Queenstown MRT Station (EW19),Kalaw1954,Joined 5 years ago,Very Responsive,Verified,1,0,1,4.6,10,https://www.carousell.sg/p/hybrid-bicycle-1239208758/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HuPNNwhll_GNKeOq&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1696
37,20 likes,6 images,Factor O2 EdWonder Limited Edition (Size 49),"5,150",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"EdWonder X Factor Limited Edition Frame & Saddle. 
Factor O2 Size 49
Come with Black Inc handlebar (380x90). (Original purchase has no handlebar included)
Throw in EdWonder X Selle Italia SLR Boost Saddle (Limited Edition) 

A comfortable ride for climbs and flats in Singapore. 
Definitely an enjoyable bike for overseas rides.
*Bike only use for 2 times. (Super Like New!)",N,NA,NA,Y,Kallang Riverside,speeddevil15,Joined 8 years ago,Mostly Responsive,Verified,1,1,1,5.0,14,https://www.carousell.sg/p/factor-o2-edwonder-limited-edition-size-49-1241404756/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=x44D-rW0ZgP6wlRt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=937
38,1 like,4 images,wtt  specialized allez sprint / swork venge seatpost,150,Lightly used,Meetup,2 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","looking for a longer seatpost like 380mm,400mm (willing to top)
if trade with my shorter one 

have one small clamp mark only 
and grease mark 

able to nego but mainly looking for trade 

also looking to trade saddle clam alloy ver to carbon willing to top 

no issue with seatpost just that i out grown it and need a longer one 

helping a fren list",N,NA,NA,Y,Singapore / Singapura / 新加坡 / சிங்கப்பூர் (Singapore),ggbubd,Joined 3 years ago,Very Responsive,Verified,1,0,1,4.7,68,https://www.carousell.sg/p/wtt-wts-socialized-allez-sprint-swork-venge-seatpost-1243179633/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gYCyoMW4wGEPd65k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=6
39,12 likes,1 image,"Shimano Gear Full suspension 26"" Foreknow Shimano Gear Bicycle Mountain Bike Fat Bike 21 Speed  27.5 children lady front bag child 26 seat mesh kid food delivery 29 inch adult thermal baby seat 20 16 24 rack "" WHATSAPP 89501850",350,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Self collection / viewing by appointment
89501850 wa.me/6589501850


🏠 Home Delivery 🏠
Delivery Fees：

-Full suspension
-Wheel diameter: 26 X 4.0
-Speed: 21 Speed Shimano Gear
-Frame: High Carbon Steel (Strong and long-lasting steel)
-Rim: Alluminum Alloy
-Tire: Pneumatic Tire - Absorbs the unevenness of terrain for a smoother ride.
-Dual Shock Absorber (Front and Rear)
-Dual Crown Fork
-Dual mechanical disk brakesTire - Absorbs the unevenness of terrain for a smoother ride.
-Dual Shock Absorber (Front and Rear)
-Dual Crown D26
-Dual mechanical disk brakes

You can also visi➡️ www.dashlab.sg for purchase or more products.
 

You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,ridestudio,Joined 4 years ago,Not Responsive,Verified,1,0,1,4.6,21,https://www.carousell.sg/p/shimano-gear-full-suspension-26-foreknow-shimano-gear-bicycle-mountain-bike-fat-bike-21-speed-27-5-children-lady-front-bag-child-26-seat-mesh-kid-food-delivery-29-inch-adult-thermal-baby-seat-20-16-24-rack-whatsapp-89501850-1236988701/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=T2ft2VZWaw8P1_s6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2643
40,135 likes,3 images,Specialized Tarmac SL6 Sport (Size 54),"2,999",Like new,Meetup,3 days ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Size: 54
Colour: Carbon/Smoke

•Bought the bike from Specialized at Binjai Park in April 2022 (Can provide receipt to prove).
•JRC components stem out front mount for Garmin on handlebar
• Shimano Ultegra pedals (PD-R8000) included
• Supacaz Super Sticky Kush Tape
• 2 x Supacaz Bottle Cage included
•RSP @ S$4,500 for this colour now
(Can refer to their website but out of stock)
• Just did servicing to handover a perfect bike in tip top condition

",N,NA,NA,Y,"201 Henderson RoadSpin Axis
#03-11
S(159545)",39zulu,Joined 3 years ago,Very Responsive,Verified,1,0,1,5.0,39,https://www.carousell.sg/p/specialized-tarmac-sl6-sport-size-54-1195553682/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IQJwSUdwRylP7XHi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=98
41,3 likes,1 image,Garmin Tacx Neo 2T - with Sram Force 12Speed Casette,"1,600",Like new,Mailing · Meetup,4 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Barely used Tacx NEO 2T, with free mat

Sram Force 12 pd Casette 

If you need more photos, happy to do via video call",Y,Express delivery Free,1 - 2 working days,Y,Teban Gardens,khong.jwd,Joined 1 year ago,Mostly Responsive,Verified,1,0,1,5.0,3,https://www.carousell.sg/p/garmin-tacx-neo-2t-with-sram-force-12speed-casette-1242815415/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=rImwtcmEbdcsmYDB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=243
