,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
24,3 likes,4 images,🆕FOREVER Shadow 30 Speed Hybrid Bike | Disc Brake Race Straight Bar Bicycle,399,Brand new,Meetup,2 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Price is for 1 Full Bike(FIRM)
Ready Stock & Brand New


☑️Ready Stocks, No Pre-order required. 

☑️FREE : Full Bike Assembly & Tuning

☑️FREE 3 Months of Tuning & Adjustment Limited Warranty

☑️FREE Limited Time Gifts :   Bell / Tools / Bottle Cage / Kickstand
(WORTH : $30)  *Note* Installation not provided for free gifts parts



📍Size Available :
700c (Suitable for 160-195cm Rider) 




🔸Installment Plan Available🔸
[CONTACT US FOR MORE INFO]



                🤝DEALING OPTIONS🤝

◾Self Collection  @ 9002 Tampines St 93 / Singapore 528836 (Appointment Only) 🏢

OR 

◾ 🚚Island Wide Bike Delivery🚚 @ Additional $35




Specifications :

Frame: FOREVER Shadow Aluminium Alloy

Shift Lever : MicroNew 30 Speed

Front Derailleur: MicroNew 3 Speed

Rear Derailleur: MicroNew 10 Speed

Crank : Prowheel 3 Speed Crankset

Brake : Mechanical Disc Brake

Tyre : Kenda 700*25c 



☑Follow our Telegram Channel for latest products & upcoming promotions 
t.me/bikecosg

☑Check out our Listings for more Bicycle, Parts & Accessories
",N,NA,NA,Y,9002 tampines St 93 Level 4,bikeco,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,1k,https://www.carousell.sg/p/🆕forever-shadow-30-speed-hybrid-bike-disc-brake-race-straight-bar-bicycle-1243182833/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gYCyoMW4wGEPd65k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2
25,39 likes,10 images,NEW STOCK. Bicycle AVYA 9 Speed 27 inch Aluminium Alloy MTB mountain road bike. Fully assembled & ready to ride.  Grey Only. For road and mountain bicycle. Thanks.,299 329,Brand new,Meetup,1 month ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"AVYA M024 Full Aluminium Alloy 27"" 9 Speed MTB ★Free items (worth $30) :  water bottle holder, key lock, Aluminium alloy HP holder, bell, front light & back blinker light (NO INSTALLATION). Additional charges of $5 for installation of the above free items ★
✅ Alum Alloy Frame 16"" size M w/ conceal shifter wire
✅ Original 9 Speed L-Twoo A5 Shifter & Derailleur
✅ MMTE Hydraulic Duo Pistons Disc Brake Front & Back
✅ Alum Alloy Handle 31.8mmx28""
✅ DT Swiss Lockable Front Suspension
✅ AVYA Gel Seat
✅ Front Quick Release Wheel
✅ DT Swiss Double Wall Alum Alloy Rim
✅ XRD Alum Alloy Wheel Hub
✅ Compass 27.5""x2.1 (584) Tire
✅ Bike Weight 15kg
✅ Max Carry Weight 150kg 

🌿 Bicycle Fully Assembled, Brake & Gear Tuned, Ready To Ride. 
🌿 Free items will not be installed.
🌿 Self-collection strictly @ 476 Segar Rd.
🌿 Price fixed. LOWBALLERS WILL BE IGNORED
🌿 Goods sold are non-refundable and non-exchangable.
🌿 Delivery $20-40 per bicycle subject to location.
🌿 Free items (worth $30) :  water bottle holder, key lock, Aluminium alloy HP holder, front light & back blinker light (NO INSTALLATION). Additional charges of $5 for installation of the above free items ★ FIRST COME FIRST SERVED

20"" 27"" foldable folding fnhon gust dahon pikes Brompton 3sixty birdy hachiko java sports cycling biking bicycle road scooter road mountain dirt bike motorbike riding kart foldable folding standing single double rack rear car bicycle rack SHIMANO car bicycle lock
",N,NA,NA,Y,Blk 477 Segar Road,ridergear,Joined 7 years ago,Mostly Responsive,Verified,1,0,1,5.0,117,https://www.carousell.sg/p/new-stock-bicycle-avya-9-speed-27-inch-aluminium-alloy-mtb-mountain-road-bike-fully-assembled-ready-to-ride-grey-only-for-road-and-mountain-bicycle-thanks-1234070639/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IhdctWnk9gol0BTL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2579
26,7 likes,1 image,24“ Bike with Basket and kid rear chair.,50,Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,Delivery fee $10,N,NA,NA,Y,Blk 646 Ang Mo Kio Avenue 6,austin200,Joined 2 years ago,Very Responsive,Verified,1,1,1,5.0,9,https://www.carousell.sg/p/24“-bike-with-basket-and-kid-rear-chair-1239711240/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=NIto8dAlUUROfnJA&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1532
27,3 likes,1 image,Bicycle,150,Brand new,Meetup,3 months ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,BRAND NEW BICYCLE WITH BABY CARRIER 👶,N,NA,NA,Y,Blk 337 Tah Ching Road MSCP,sindhukann52996,Joined 3 months ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/bicycle-1226334273/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=iR1UKnaDCp65iZuh&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1878
28,5 likes,4 images,🚴‍♂️Giant SCR A1 Carbon Alloy Road Bike & Neo Tacx Smart Trainer🚴‍♂️,"1,400 1,600",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","🚴‍♂️Combo set: Giant SCR A1 Carbon Alloy Road Bike and a Neo Tacx Smart Trainer🚴‍♂️

Well maintained bike and trainer set ready for their new home.
Recent train servicing, new chain, new handle tape.
1️⃣ Giant SCR A1 Carbon Alloy Road Bike, Shimano 105, M size - for the perfect balance of weight, stiffness, and durability.
2️⃣ Neo Tacx Smart Trainer - for an immersive and dynamic indoor training experience.
3️⃣ Bicycle Stand - for convenient bike storage.
4️⃣ Spare Wheel - for ready replacements when you need them.
5️⃣ Bike Accessories - to keep you prepared for any situation.
6️⃣ Comfort Seat - Additional cushioned seat for home / indoor training without needing you to wear padding.

⭐⭐Open to negotiation if bought together.⭐⭐
Willing to negotiate if bought as a set. If separate,
$600 for Road Bike
$800 for Neo Tacx Smart Trainer

####################
More Info - Giant SCR A1 Carbon Alloy Road Bike, Shimano 105, M size
####################
The Giant SCR A1 Carbon Alloy Road Bike is a well-crafted bicycle that belongs to the mid-to-high range segment of the road bike market. It's an excellent choice for riders seeking a combination of performance, comfort, and value without overstretching their budget. 

A medium (M) size road bike is suitable for riders of approximately 170 cm to 180 cm. 

Price:
The estimated 2nd hand market price for the Giant SCR A1 Carbon Alloy Composite Road Bike is usually approx. SGD$800 and is a cousin to to Giant TCR Advanced 1. This is based on the current prices of similar bikes on online marketplaces such as Carousell and Shopee.

Frame Material: 
Its carbon alloy composite frame provides an ideal balance of weight, stiffness, and durability in comparison to other materials. It offers the resilience and affordability of alloy, combined with the lightness and vibration absorption of carbon.

Groupset: 
Equipped with a Shimano 105 groupset, it's a step above entry-level gear like Shimano Tiagra or Sora found on budget bikes. Shimano 105 is often the go-to choice of serious recreational riders and amateur racers due to its reliable performance and good value for money.

Weight: 
At 8.2-9.1 kg, the bike is a balanced blend of lightness and durability. Its carbon-alloy frame and Shimano 105 groupset ensure optimal performance without excess weight, offering a versatile choice for various riding conditions.

Brand Reputation: 
Giant is one of the largest and most reputable bicycle manufacturers globally. Their bikes are known for quality, performance, and value for money.
####################

####################
More Info - Neo Tacx Smart Trainer
####################
Neo Tacx Smart Trainer is a top-tier choice for indoor cycling enthusiasts seeking a realistic, immersive yet unplugged portable training experience. Its high connectivity, quiet operation, and accurate performance data make it stand out in the market.

Ride it in the hyper-realistic virtual cycling world of Zwift or other virtual worlds.

Price:
The estimated 2nd hand market price for the original Neo Tacx is usually above SGD 1,000.
They just don't make as sturdy it like the original Neo Tacx.

Realism: 
With advanced technologies, it offers one of the most realistic ride feels. It replicates different terrains with varying vibrations, including downhill simulation, creating an immersive experience that is unmatched in many other models.

Connectivity: 
It features ANT+ and Bluetooth capabilities, enabling you to connect with various devices and apps for tracking and sharing your progress. This high level of connectivity enhances your training sessions, making them more interactive and enjoyable.

Noise Level: 
Despite its powerful performance, the Neo Tacx Smart Trainer is known for its quiet operation. This is a significant advantage for those who train indoors, as it minimizes disturbances to others around you.

Power and Portability: 
This model operate unplugged makes it highly portable, allowing you to train wherever you prefer without worrying about finding a power outlet. This is a rare feature among smart trainers and adds to the trainer's flexibility and convenience. Its accurate power measurement, with an error rate of just 1%, ensures that your training data is precise, allowing for optimized training sessions.

Brand Reputation:
Tacx is a trusted name in the world of indoor cycling trainers. Known for its high-quality products, Tacx trainers are a popular choice among cyclists of all levels.

####################
Tags: #Giant #GiantSCRA1 #CarbonAlloyBike #Shimano105 #MediumBike #RoadBike #NeoTacx #SmartTrainer #IndoorCycling #BikeAccessories #BikeSetSale #CyclingGear #FitnessEquipment",N,NA,NA,Y,Yew Leong MinimartBukit Batok East,iosias,Joined 7 years ago,Mostly Responsive,Verified,1,0,1,5.0,17,https://www.carousell.sg/p/🚴‍♂️giant-scr-a1-carbon-alloy-road-bike-neo-tacx-smart-trainer🚴‍♂️-1239547957/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Rf_pYTVSdujSThZR&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1580
29,7 likes,9 images,LIV LANGMA ADVANCED PRO,"4,600",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"LIV LANGMA ADVANCED PRO

Full carbon frame and wheel sets 
Have been ridden less than 5 times. Selling becoz of knee injury from running. 

Size XXS, suitable for lady 145-165cm

Free Helmet, front and back lights, chain lock, peddle included

",N,NA,NA,Y,Serangoon MRT Interchange (NE12/CC13)Ang Mo Kio MRT Station (NS16),t.yup,Joined 4 years ago,Very Responsive,Verified,1,1,1,5.0,17,https://www.carousell.sg/p/liv-langma-advanced-pro-1240669582/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=sOeyzyjXT0UVCDvc&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1198
30,152 likes,10 images,Canyon Grail 7 Al 2021 Gravel Bike,"1,950",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Price dropped so price is fixed. 

Size M.
Full GRX 810 Groupset 2x11 , 700cc
New KMC X11EL chain. 
Fizik Argo Tempo R5 Saddle.
Changed to 60mm for shorter reach. 
Bartape may need to change.

RFS: I already have a full sus and a hardtail.

Trade value: $2,500
Can trade for other gravel bike in M size (+ top up on your side). Not looking for more expensive bike. ",N,NA,NA,Y,631 Choa Chu Kang North 6Deal at 680632 not 631,defhead,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,161,https://www.carousell.sg/p/canyon-grail-7-al-2021-gravel-bike-1228322388/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LVkAvajBYMG4mYA1&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1669
31,15 likes,6 images,Polygon Strattos S5D with upgraded carbon parts (Size S) (105 Groupset),"1,000",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Size S 
105 Groupset/Shifters 

- Handlebar upgraded to Zipp Carbon Handle bar (40mm) (worth $300)
- Seat-post is OEM Carbon. (No brand) 
- Stem had it change to 80mm Easton Carbon stem (worth $70 )

If not price is for all the upgrades carbon parts 

The rest all is stock parts 

Bike is properly cleaned and taken care of because owner is very particular. please do chat me up for more details ",N,NA,NA,Y,Blk 151 Bedok Reservoir RoadKaki Bukit MRT Station (DT28)See 1+ locations,salmonhanroll,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,367,https://www.carousell.sg/p/polygon-strattos-s5d-with-upgraded-carbon-parts-size-s-105-groupset-1240516943/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=h3n5s3b1Hbj9TsLT&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1268
32,17 likes,5 images,Cannondale Bike,800,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Bike for sale.
Used, some marks. Paint is cracking. Needs a service but still very useable.
Pick up. Price negotiable ",N,NA,NA,Y,Joo Chiat Terrace,mic67,Joined 6 years ago,Very Responsive,Verified,1,1,1,NA,NA,https://www.carousell.sg/p/cannondale-bike-1241419218/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=x44D-rW0ZgP6wlRt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=928
33,2 likes,3 images,Bicycle  Helmet,10,Like new,Meetup,1 month ago,Road Bikes,Posted,Used once or twice. As good as new.,"Notice too big .. looks like Size L  X / L
can  Nego",N,NA,NA,Y,Jurong East MRT Interchange (NS1/EW24)Blk 23 Teban Gardens Road,naranjan1973,Joined 5 years ago,Very Responsive,Verified,0,1,1,4.5,26,https://www.carousell.sg/p/bicycle-helmet-1237228317/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=lsYUInmpLi9pUD-p&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2460
34,5 likes,10 images,Polygon Strattos S5D,"1,299",Like new,Meetup,5 days ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Selling a lightly use mint condition road bike. Almost new. Size L.
Shimano 105 groupset.
Comes with: 
2 Elite Custom Race Plus Bike Cage & 2  water bottles.

RFS: Downsizing to smaller size frame.
 Lights & speedometer will be removed. Able to nego. Thank you.


Not trek, giant, specialized, marin, scott, orbea, pinarello, focus,boardman, colnago, cannondale, canyon",N,NA,NA,Y,Pasir Ris East Community Club,cr775,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,85,https://www.carousell.sg/p/polygon-strattos-s5d-1240877503/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=JTBJLRlctHi3Pm93&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=314
35,36 likes,2 images,Cervelo S Series frameset size 48,"3,000",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Selling frame only. 2021 Cervelo S series size 48. Handlebar width 380mm, stem length 80mm. Full stem spacers. Comes with Sram DUB bottom bracket. Very good condition. No scratches, no dents or any defects. Will take out parts only after the frame is sold. RFS: change of frame if able to sell at asking price.",N,NA,NA,Y,Tiong Bahru MRT Station (EW17),caseylkh,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,17,https://www.carousell.sg/p/cervelo-s-series-frameset-size-48-1240324476/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=14WNXEPrZ-qxfrbd&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1341
36,5 likes,2 images,Kids Bicycle and two lamps,1,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,Kids bicycle or Two white classy lamps free up on buying anything on my listings,N,NA,NA,Y,Yio Chu Kang MRT Station (NS15),skillfull,Joined 7 months ago,Very Responsive,Verified,0,0,1,5.0,1,https://www.carousell.sg/p/kids-bicycle-and-two-lamps-1241264540/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AyMIJaKyWIhP32LI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1003
37,3 likes,3 images,New Bicycle for sale,150,Brand new,Meetup,2 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,NA,N,NA,NA,Y,Blk 772 Pasir Ris Street 71,rajithagrao,Joined 6 years ago,NA,Verified,1,1,1,NA,NA,https://www.carousell.sg/p/new-bicycle-for-sale-1243153901/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gYCyoMW4wGEPd65k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=27
38,6 likes,10 images,Cervelo Soloist Road Bike,"1,500",Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Shimano 105/Ultegra with Ritchey Pro Wheels (New tyres, bought in June 2023)
Lightweight Aero Aluminum Frame with Carbon Fork/ 9kg
Condition 9/10, minor paint chips 
Bike Size 54 
Fizik Saddle 

Selling to upgrade bike",N,NA,NA,Y,Bukit Panjang MRT/LRT Interchange (DT1/BP6),alexoon2005,Joined 6 years ago,Very Responsive,Verified,1,1,1,4.9,75,https://www.carousell.sg/p/cervelo-soloist-1239032668/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=zkAAlOQJwsMD40fg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1757
