,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
31,11 likes,2 images,Merida Silex 400 Gravel Bike,"1,400",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Bike is rarely use. Size XS. Fully stock. Nothing have done to the bike. Comes with GRX components.  

PM for more info. ",N,NA,NA,Y,Bukit Gombak MRT Station (NS3),syxdxx,Joined 9 years ago,Very Responsive,Verified,1,0,1,4.9,31,https://www.carousell.sg/p/merida-silex-400-gravel-bike-1240963377/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=4OrARvwEYBu13cPH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1069
32,28 likes,9 images,GIANT TCR ADVANCED 2 CARBON,"1,688",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"GIANT TCR ADVANCED 2
Bought around mid 2022
Full carbon
Groupset shimano 105 r7000
New tires
Size M

",N,NA,NA,Y,"Blk 369, Woodlands Ave 1 (BASKETBALL COURT)",dylanlck,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,98,https://www.carousell.sg/p/giant-tcr-advanced-2-carbon-1230462123/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HNLe_MwLzqW_xjVu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=900
33,16 likes,3 images,Road Bike Triban RC100 Flat bar 7 speed,175,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,Size S,N,NA,NA,Y,Tiong Bahru Market & Food Centre,1114789,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,6,https://www.carousell.sg/p/road-bike-triban-rc100-flat-bar-7-speed-1241837424/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=TIymlxr_zUgvZFmg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=700
34,93 likes,1 image,10/10 Specialized S-works sl6 tarmac disc full carbon road bike Ultegra di2 hydraulic disc brake r8070 roval cl-50 carbon wheelset,"6,820",Like new,Meetup,4 weeks ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Full carbon road bike Specialized S-works tarmac sl6 disc for sale

Size 54 frameset 
Brand new condition no scratches at all
Condition: 10/10

Uncut steerer tube with a lot space for more spacers

Groupset:
Ultegra di2 r8070 disc brake groupset:
Crankset: 52/36 172.5mm
Rotors: Dura ace 160mm, 160mm
Dfly module Ew-wu111
Ultegra r8000 cassette 11-25

Wheelset: Roval cl-50 upgraded CEMA ceramic bearings

Bike recently serviced

Never crashed or fell before, ridden with care and wiped down after every ride

Does not include pedals, saddle, bike computer, lights,  bottle cages and ospw

*tyres will be changed to continental GP5000 with the sale

*OSPW can be included for extra $200

Have the receipt to prove authenticity

Brand new full build price is $14,000.00, selling at half price

Pm for more info and pics",N,NA,NA,Y,Lim Tua Tow Road,delta.cycles,Joined 5 years ago,Very Responsive,Verified,1,0,1,4.9,39,https://www.carousell.sg/p/10-10-specialized-s-works-sl6-tarmac-disc-full-carbon-road-bike-ultegra-di2-hydraulic-disc-brake-r8070-roval-cl-50-carbon-wheelset-1236747070/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=2_aptq-6WHkTwHcY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1983
35,Like,2 images,Children bicycle,40,Well used,Meetup,2 days ago,Road Bikes,Posted,Has minor flaws or defects.,Zhi Tong sports bicycle for 5 to 7 years old with a new stand and seat cover,N,NA,NA,Y,Admiralty MRT Station (NS10),vinu_b,Joined 4 years ago,Not Responsive,Verified,1,0,1,5.0,2,https://www.carousell.sg/p/children-bicycle-1243116237/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XqeXk3TZVZ-EbjJg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=17
36,4 likes,2 images,14inch kids bike,25,Well used,Mailing · Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Aleoca bike for kids. Well used but in good condition 
The chain has come off so buyer will have to put it back on.",Y,Standard delivery S$1.5,3 - 4 working days,Y,Kentish Green Condominium,mammabear_t,Joined 4 years ago,Very Responsive,Verified,1,0,1,5.0,42,https://www.carousell.sg/p/14inch-kids-bike-1241648663/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=EnuRfcifqtJMGGwH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=779
37,10 likes,6 images,7.7kg Giant TCR Advanced PRO 1 Carbon Road Bike | Shimano Ultegra Groupset | FSA carbon handlebar,"1,599",Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","* 0% interest installments possible for payment with select credit cards through Carousell Protection * 
 
Super lightweight and responsive bike at just 7.7kg!

This is the Advanced Pro variant with a carbon steerer tube, one step above the base Advanced frame with a lesser alloy steerer tube

◾ Great condition carbon frame and fork in size ML for 177-187cm riders 
◾ Full Shimano Ultegra Groupset 
◾ FSA carbon handlebar (RTP ~$300) 
◾ Brand new bar tape installed 
◾ Flat pedals included  
 
Option to upgrade wheels to authentic Zipp carbon wheelset at an additional $550!

Selling at $1599, super cheap! 
 
Lowballers, fast deals and best price requests will be ignored. Selling as-is. 
 
Sincere buyers welcome for a test ride and viewing. Thanks for viewing.",N,NA,NA,Y,Bishan Street 22,randomwalker,Joined 7 years ago,Very Responsive,Verified,1,0,1,5.0,143,https://www.carousell.sg/p/7-7kg-giant-tcr-advanced-pro-1-carbon-road-bike-shimano-ultegra-groupset-fsa-carbon-handlebar-1242911920/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=160
38,4 likes,2 images,BTWiN black,100,Well used,Meetup,3 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Good Condition but the tires need air pump, used while a go",N,NA,NA,Y,Empress Road Market & Food Centre,Milankazilla,Joined 4 years ago,Very Responsive,Verified,1,0,1,4.8,30,https://www.carousell.sg/p/btwin-black-1242955153/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=131
39,2 likes,3 images,(URGENT)WTS Bianchi sempre,"3,700",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"wts urgently bianchi sempre fb
rfs:financial 
bike condi 7/10( has one chip and 3 scratches if im not wrong on top tube)
fizik saddle
enve seatpost
ultegra r8000 crankset and derailure
105 brake shifters and calipers
decaf drop bar
3t stem
Black inc sixty ws hubs changed it loud hubs cfm
look/shimano pedals whichever u prefer
bottom brackets is ceramic speed also if im not wrong the last time i checked

Pricing can nego 
dont jst see message i don't bite",N,NA,NA,Y,Bishan MRT Interchange (NS17/CC15)Marymount MRT Station (CC16)See 1+ locations,fastify,Joined 5 years ago,Very Responsive,Verified,1,1,1,4.6,19,https://www.carousell.sg/p/urgent-wts-bianchi-sempre-1241120983/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=xbNpolAVteU4e8TN&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1029
40,19 likes,10 images,Alex Moulton GT Make III Like New,"17,000",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Andoza nickel limited ed 17 inch newly installed 
Carbon ti chain ring
THM crank
Ax lightness carbon saddle
",N,NA,NA,Y,Blk 816 Yishun Street 81,ymansiu,Joined 3 years ago,Very Responsive,Verified,1,0,1,5.0,20,https://www.carousell.sg/p/alex-moulton-gt-make-iii-like-new-1241632759/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RIMzZLiECehHDXfq&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=789
41,2 likes,7 images,Trek duel sport 8.2 size 21 / 53.3cm,450,Well used,Mailing,3 months ago,Road Bikes,Posted,Has minor flaws or defects.,"decked out and perfectly working trek duel sport 8.2 size 21 or 53.3cm.  im 6' or 183 and it works great for me.  selling be a useful I have more than one bike and want to consolidate. no problems, except consenting flaws and rust on handlebars (I can help clean and re-paint, if you want)   pick up in ntu campus.",Y,Standard delivery Free,3 - 4 working days,N,NA,xavier231,Joined 7 years ago,Very Responsive,Verified,1,1,1,4.9,15,https://www.carousell.sg/p/trek-duel-sport-8-2-size-21-53-3cm-1224245320/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=5GKW_1WlFKk-ppz8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1750
42,1 like,1 image,"16"" Lightweight Folding bike Foldable bicycle with gear 6 speed thermal 24 "" inch children seat seat 27.5 16 bag mesh 26 front 29 baby child lady 20 food delivery rack kid adult WHATSAPP 89501850",180,Brand new,Mailing,4 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 



➡️ 10KG
➡️ 6 Speed Gear
➡️ 20"""" Wheel 
➡️ Ultralight Body Frame 


You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$10,3 - 4 working days,N,NA,kinbay,Joined 2 years ago,Not Responsive,Verified,1,0,1,3.0,3,https://www.carousell.sg/p/16-lightweight-folding-bike-foldable-bicycle-with-gear-6-speed-thermal-24-inch-children-seat-seat-27-5-16-bag-mesh-26-front-29-baby-child-lady-20-food-delivery-rack-kid-adult-whatsapp-89501850-1238117101/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=abGZHdoP3ZocCohv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2057
43,Like,1 image,"🔥$150🔥20 INCH vmax foldable 6 speed bicycle with rear suspension black color fold bike folding seat mesh children lady 29 24"" bag Put kid food 27.5 adult 20"" delivery 26"" rack seat child baby 16"" thermal inch WHATSAPP 89501850",170,Brand new,Mailing,4 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ For Paylah/Paynow to 8950 1850 (Wen) 




Details:
Weight 13kg aprox
Length 150cm
Handle bar height 95cm-105cm
Seat height 79cm-96cm
6 speed gear with suspension 
 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,hyperk,Joined 2 years ago,Mostly Responsive,Verified,1,0,1,5.0,5,https://www.carousell.sg/p/🔥-150🔥20-inch-vmax-foldable-6-speed-bicycle-with-rear-suspension-black-color-fold-bike-folding-seat-mesh-children-lady-29-24-bag-put-kid-food-27-5-adult-20-delivery-26-rack-seat-child-baby-16-thermal-inch-whatsapp-89501850-1238135879/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=abGZHdoP3ZocCohv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2065
44,8 likes,8 images,"Full carbon road bike, Germany 🇩🇪 Focus",850,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Full carbon Germany brand road bike, very good condition. Ultegra group set . Size M",N,NA,NA,Y,Blk 236 Bishan St 22,ielts,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,24,https://www.carousell.sg/p/full-carbon-road-bike-germany-🇩🇪-focus-1242191654/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VioJffVBl_pqBZeY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=489
45,20 likes,10 images,Force Etap Merida Scultura Bahrain Edition,"2,600",Lightly used,Meetup,5 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Lightly used scultura force etap, bought in Aug 2021

Size: S(I am 166cm)
Saddle: Fizik Antares R1 (carbon rails)
*Will not come with saddle and pedals unless price is met

Wheelset: Reynolds AR41 (additional $400)

**Price excludes Garmin edge 530, lights and wheelset



Tags: giant pinarello shimano specialized
",N,NA,NA,Y,Beauty World Centre,kcr_29,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,130,https://www.carousell.sg/p/force-etap-merida-scultura-bahrain-edition-1242527391/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=i1eymQnXgC4TK2M9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=336
46,17 likes,3 images,Isaac’s Joules carbon frame set M/L (clearance),450,Brand new,Meetup,6 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Was $3,800 Now:$ 499 (cash/ PayNow)

Size: M/L
Top Tube 55.5cm
Recommended for those 1.75m tall & above.

Includes carbon fork (uncut steerer tube)
Seatpost & FSA headset

Brakes: Caliper
BB 68mm English
Front derailleur mount: braced  on
Hub axle: 100/130mm QR

Monocoque Carbon. One piece milder, jointless construction for low weight with strength & stiffness. Ellipse Project elliptical shaped head tube & BB she’ll for optimum stiffness & accurate handling.",N,NA,NA,Y,Blk 53 Paya Ubi Industrial Park#03-08,soonwatt,Joined 7 years ago,Very Responsive,Verified,1,1,1,4.8,36,https://www.carousell.sg/p/isaac’s-joules-carbon-frame-set-m-l-clearance-1242439631/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=i1eymQnXgC4TK2M9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=378
47,15 likes,2 images,"Giant TCR Advance 1, XL (58cm)","2,200",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Selling my Giant TCR Advance 1, bought from Tay Junction on 2021, wheelset 50mm profile included, cleat pedal will include oso (Ultegra). Full specs can see below link. 

",N,NA,NA,Y,Blk 135 Simei St 1,raymond1422,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,94,https://www.carousell.sg/p/giant-tcr-advance-1-xl-58cm-1230721923/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RIMzZLiECehHDXfq&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=801
48,47 likes,2 images,Java mini velo,400,Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","java mini velo for sale..

clearing space",N,NA,NA,Y,The Yellow Cage821313 punggol,tbrn_designs,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,60,https://www.carousell.sg/p/java-mini-velo-1217249230/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CBPrbDlEVepG683U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1947
49,2 likes,5 images,Merida Speeder 300,500,Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Condition would be 7/8-10 Minor scratches here and there as well as dust. Will wipe it down before sale.
No major flaws 
Selling due to low usage
Do pm to discuss or for more pictures.
",N,NA,NA,Y,Hougang MRT Station (NE14),iwanttocookiemonster,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,100,https://www.carousell.sg/p/merida-speeder-300-1242989915/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UtvBMiLOA9UC6cr6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=104
50,46 likes,6 images,Pinarello F10,"7,000",Lightly used,Meetup,1 week ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Pinarello Is Dogma F10

Size: 51.5

Components: Dura Ace Di2 9070

Crank:53/39 

Cass: 11/28

With Ceramic Speed OSPW

Wheelset: Custom Scope R5 with Dura Ace Hub

Selling without  paddle and computer mount

Handle Bar: C to C 44

Bike purchase from Cycleworx 

No trade 

Low baller stay away",N,NA,NA,Y,Tagore LaneYishun MRT Station (NS13),dreambikee,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,69,https://www.carousell.sg/p/pinarello-f10-1230962221/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jqqPo8HDEMnyZD8m&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=519
